# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
11	11	3.3218233202	-	9.65e-12	GO:0060968	regulation of gene silencing	BP
5	5	3.3218233202	-	9.94e-06	GO:0055012	ventricular cardiac muscle cell differentiation	BP
5	5	3.3218233202	-	9.94e-06	GO:0014031	mesenchymal cell development	BP
5	5	3.3218233202	-	9.94e-06	GO:0010606	positive regulation of cytoplasmic mRNA processing body assembly	BP
4	4	3.3218233202	-	9.96e-05	GO:0030578	PML body organization	BP
4	4	3.3218233202	-	9.96e-05	GO:0060534	trachea cartilage development	BP
4	4	3.3218233202	-	9.96e-05	GO:0003219	cardiac right ventricle formation	BP
3	3	3.3218233202	-	9.98e-04	GO:0070562	regulation of vitamin D receptor signaling pathway	BP
3	3	3.3218233202	-	9.98e-04	GO:2000074	regulation of type B pancreatic cell development	BP
3	3	3.3218233202	-	9.98e-04	GO:0055098	response to low-density lipoprotein particle stimulus	BP
3	3	3.3218233202	-	9.98e-04	GO:0060745	mammary gland branching involved in pregnancy	BP
3	3	3.3218233202	-	9.98e-04	GO:0045604	regulation of epidermal cell differentiation	BP
3	3	3.3218233202	-	9.98e-04	GO:0072539	T-helper 17 cell differentiation	BP
3	3	3.3218233202	-	9.98e-04	GO:0070141	response to UV-A	BP
3	3	3.3218233202	-	9.98e-04	GO:0010871	negative regulation of receptor biosynthetic process	BP
3	3	3.3218233202	-	9.98e-04	GO:0097039	protein linear polyubiquitination	BP
3	3	3.3218233202	-	9.98e-04	GO:1990785	response to water-immersion restraint stress	BP
3	3	3.3218233202	-	9.98e-04	GO:0061198	fungiform papilla formation	BP
3	3	3.3218233202	-	9.98e-04	GO:0051097	negative regulation of helicase activity	BP
3	3	3.3218233202	-	9.98e-04	GO:0002265	astrocyte activation involved in immune response	BP
3	3	3.3218233202	-	9.98e-04	GO:0046886	positive regulation of hormone biosynthetic process	BP
3	3	3.3218233202	-	9.98e-04	GO:0019065	receptor-mediated endocytosis of virus by host cell	BP
3	3	3.3218233202	-	9.98e-04	GO:0018076	N-terminal peptidyl-lysine acetylation	BP
3	3	3.3218233202	-	9.98e-04	GO:0002068	glandular epithelial cell development	BP
3	3	3.3218233202	-	9.98e-04	GO:0031281	positive regulation of cyclase activity	BP
2	2	3.3218233202	-	9.99e-03	GO:0060260	regulation of transcription initiation from RNA polymerase II promoter	BP
2	2	3.3218233202	-	9.99e-03	GO:0003207	cardiac chamber formation	BP
2	2	3.3218233202	-	9.99e-03	GO:0090402	oncogene-induced cell senescence	BP
2	2	3.3218233202	-	9.99e-03	GO:0061325	cell proliferation involved in outflow tract morphogenesis	BP
2	2	3.3218233202	-	9.99e-03	GO:0017055	negative regulation of RNA polymerase II transcriptional preinitiation complex assembly	BP
2	2	3.3218233202	-	9.99e-03	GO:0014740	negative regulation of muscle hyperplasia	BP
2	2	3.3218233202	-	9.99e-03	GO:0097252	oligodendrocyte apoptotic process	BP
2	2	3.3218233202	-	9.99e-03	GO:2001055	positive regulation of mesenchymal cell apoptotic process	BP
2	2	3.3218233202	-	9.99e-03	GO:0008050	female courtship behavior	BP
2	2	3.3218233202	-	9.99e-03	GO:0072182	regulation of nephron tubule epithelial cell differentiation	BP
2	2	3.3218233202	-	9.99e-03	GO:0090427	activation of meiosis	BP
2	2	3.3218233202	-	9.99e-03	GO:2000077	negative regulation of type B pancreatic cell development	BP
2	2	3.3218233202	-	9.99e-03	GO:1905167	positive regulation of lysosomal protein catabolic process	BP
2	2	3.3218233202	-	9.99e-03	GO:0055092	sterol homeostasis	BP
2	2	3.3218233202	-	9.99e-03	GO:0051563	smooth endoplasmic reticulum calcium ion homeostasis	BP
2	2	3.3218233202	-	9.99e-03	GO:0036315	cellular response to sterol	BP
2	2	3.3218233202	-	9.99e-03	GO:0023035	CD40 signaling pathway	BP
2	2	3.3218233202	-	9.99e-03	GO:0046642	negative regulation of alpha-beta T cell proliferation	BP
2	2	3.3218233202	-	9.99e-03	GO:0034971	histone H3-R17 methylation	BP
2	2	3.3218233202	-	9.99e-03	GO:0034970	histone H3-R2 methylation	BP
2	2	3.3218233202	-	9.99e-03	GO:0032916	positive regulation of transforming growth factor beta3 production	BP
2	2	3.3218233202	-	9.99e-03	GO:0035947	regulation of gluconeogenesis by regulation of transcription from RNA polymerase II promoter	BP
2	2	3.3218233202	-	9.99e-03	GO:2000327	positive regulation of ligand-dependent nuclear receptor transcription coactivator activity	BP
2	2	3.3218233202	-	9.99e-03	GO:0010725	regulation of primitive erythrocyte differentiation	BP
2	2	3.3218233202	-	9.99e-03	GO:1905906	regulation of amyloid fibril formation	BP
2	2	3.3218233202	-	9.99e-03	GO:0032425	positive regulation of mismatch repair	BP
2	2	3.3218233202	-	9.99e-03	GO:0071174	mitotic spindle checkpoint	BP
2	2	3.3218233202	-	9.99e-03	GO:0061145	lung smooth muscle development	BP
2	2	3.3218233202	-	9.99e-03	GO:0090042	tubulin deacetylation	BP
2	2	3.3218233202	-	9.99e-03	GO:0048145	regulation of fibroblast proliferation	BP
2	2	3.3218233202	-	9.99e-03	GO:1901558	response to metformin	BP
2	2	3.3218233202	-	9.99e-03	GO:0036369	transcription factor catabolic process	BP
2	2	3.3218233202	-	9.99e-03	GO:0033032	regulation of myeloid cell apoptotic process	BP
2	2	3.3218233202	-	9.99e-03	GO:2000824	negative regulation of androgen receptor activity	BP
2	2	3.3218233202	-	9.99e-03	GO:2001178	positive regulation of mediator complex assembly	BP
2	2	3.3218233202	-	9.99e-03	GO:2001038	regulation of cellular response to drug	BP
2	2	3.3218233202	-	9.99e-03	GO:0003220	left ventricular cardiac muscle tissue morphogenesis	BP
2	2	3.3218233202	-	9.99e-03	GO:0033127	regulation of histone phosphorylation	BP
2	2	3.3218233202	-	9.99e-03	GO:0035408	histone H3-T6 phosphorylation	BP
2	2	3.3218233202	-	9.99e-03	GO:0061308	cardiac neural crest cell development involved in heart development	BP
2	2	3.3218233202	-	9.99e-03	GO:0090035	positive regulation of chaperone-mediated protein complex assembly	BP
2	2	3.3218233202	-	9.99e-03	GO:1904017	cellular response to Thyroglobulin triiodothyronine	BP
2	2	3.3218233202	-	9.99e-03	GO:1902170	cellular response to reactive nitrogen species	BP
2	2	3.3218233202	-	9.99e-03	GO:2000707	positive regulation of dense core granule biogenesis	BP
2	2	3.3218233202	-	9.99e-03	GO:0048340	paraxial mesoderm morphogenesis	BP
2	2	3.3218233202	-	9.99e-03	GO:0044839	cell cycle G2/M phase transition	BP
2	2	3.3218233202	-	9.99e-03	GO:2000017	positive regulation of determination of dorsal identity	BP
2	2	3.3218233202	-	9.99e-03	GO:0003057	regulation of the force of heart contraction by chemical signal	BP
2	2	3.3218233202	-	9.99e-03	GO:0030221	basophil differentiation	BP
2	2	3.3218233202	-	9.99e-03	GO:0060577	pulmonary vein morphogenesis	BP
2	2	3.3218233202	-	9.99e-03	GO:1902728	positive regulation of growth factor dependent skeletal muscle satellite cell proliferation	BP
