# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
4	4	5.78335187967	-	1.06e-07	GO:0060534	trachea cartilage development	BP
3	3	5.78335187967	-	5.92e-06	GO:0002068	glandular epithelial cell development	BP
2	2	5.78335187967	-	3.28e-04	GO:2001055	positive regulation of mesenchymal cell apoptotic process	BP
2	2	5.78335187967	-	3.28e-04	GO:0008050	female courtship behavior	BP
2	2	5.78335187967	-	3.28e-04	GO:0061145	lung smooth muscle development	BP
2	2	5.78335187967	-	3.28e-04	GO:1901558	response to metformin	BP
2	2	5.78335187967	-	3.28e-04	GO:0090427	activation of meiosis	BP
2	2	5.78335187967	-	3.28e-04	GO:1904017	cellular response to Thyroglobulin triiodothyronine	BP
2	2	5.78335187967	-	3.28e-04	GO:0060532	bronchus cartilage development	BP
2	2	5.78335187967	-	3.28e-04	GO:0060849	regulation of transcription involved in lymphatic endothelial cell fate commitment	BP
1	1	5.78335187967	-	1.82e-02	GO:0090341	negative regulation of secretion of lysosomal enzymes	BP
1	1	5.78335187967	-	1.82e-02	GO:0006591	ornithine metabolic process	BP
1	1	5.78335187967	-	1.82e-02	GO:0061085	regulation of histone H3-K27 methylation	BP
1	1	5.78335187967	-	1.82e-02	GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	BP
1	1	5.78335187967	-	1.82e-02	GO:0046824	positive regulation of nucleocytoplasmic transport	BP
1	1	5.78335187967	-	1.82e-02	GO:0061326	renal tubule development	BP
1	1	5.78335187967	-	1.82e-02	GO:0051729	germline cell cycle switching, mitotic to meiotic cell cycle	BP
1	1	5.78335187967	-	1.82e-02	GO:0010522	regulation of calcium ion transport into cytosol	BP
1	1	5.78335187967	-	1.82e-02	GO:0003175	tricuspid valve development	BP
1	1	5.78335187967	-	1.82e-02	GO:1901994	negative regulation of meiotic cell cycle phase transition	BP
1	1	5.78335187967	-	1.82e-02	GO:1903788	positive regulation of glutathione biosynthetic process	BP
1	1	5.78335187967	-	1.82e-02	GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	BP
1	1	5.78335187967	-	1.82e-02	GO:1904998	negative regulation of leukocyte adhesion to arterial endothelial cell	BP
1	1	5.78335187967	-	1.82e-02	GO:1902396	protein localization to bicellular tight junction	BP
1	1	5.78335187967	-	1.82e-02	GO:0060558	regulation of calcidiol 1-monooxygenase activity	BP
1	1	5.78335187967	-	1.82e-02	GO:0000117	regulation of transcription involved in G2/M transition of mitotic cell cycle	BP
1	1	5.78335187967	-	1.82e-02	GO:0060517	epithelial cell proliferation involved in prostatic bud elongation	BP
1	1	5.78335187967	-	1.82e-02	GO:0010768	negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage	BP
1	1	5.78335187967	-	1.82e-02	GO:0051866	general adaptation syndrome	BP
1	1	5.78335187967	-	1.82e-02	GO:0021572	rhombomere 6 development	BP
1	1	5.78335187967	-	1.82e-02	GO:0048561	establishment of animal organ orientation	BP
1	1	5.78335187967	-	1.82e-02	GO:0006117	acetaldehyde metabolic process	BP
1	1	5.78335187967	-	1.82e-02	GO:0035622	intrahepatic bile duct development	BP
1	1	5.78335187967	-	1.82e-02	GO:0035624	receptor transactivation	BP
1	1	5.78335187967	-	1.82e-02	GO:2000794	regulation of epithelial cell proliferation involved in lung morphogenesis	BP
1	1	5.78335187967	-	1.82e-02	GO:0019089	transmission of virus	BP
1	1	5.78335187967	-	1.82e-02	GO:0061144	alveolar secondary septum development	BP
1	1	5.78335187967	-	1.82e-02	GO:0003433	chondrocyte development involved in endochondral bone morphogenesis	BP
1	1	5.78335187967	-	1.82e-02	GO:0000433	negative regulation of transcription from RNA polymerase II promoter by glucose	BP
1	1	5.78335187967	-	1.82e-02	GO:0000435	positive regulation of transcription from RNA polymerase II promoter by galactose	BP
1	1	5.78335187967	-	1.82e-02	GO:0060784	regulation of cell proliferation involved in tissue homeostasis	BP
1	1	5.78335187967	-	1.82e-02	GO:0072308	negative regulation of metanephric nephron tubule epithelial cell differentiation	BP
1	1	5.78335187967	-	1.82e-02	GO:0090049	regulation of cell migration involved in sprouting angiogenesis	BP
1	1	5.78335187967	-	1.82e-02	GO:1903755	positive regulation of SUMO transferase activity	BP
1	1	5.78335187967	-	1.82e-02	GO:0046725	negative regulation by virus of viral protein levels in host cell	BP
1	1	5.78335187967	-	1.82e-02	GO:0035042	fertilization, exchange of chromosomal proteins	BP
1	1	5.78335187967	-	1.82e-02	GO:1904353	regulation of telomere capping	BP
1	1	5.78335187967	-	1.82e-02	GO:0001543	ovarian follicle rupture	BP
1	1	5.78335187967	-	1.82e-02	GO:1903815	negative regulation of collecting lymphatic vessel constriction	BP
1	1	5.78335187967	-	1.82e-02	GO:0009956	radial pattern formation	BP
1	1	5.78335187967	-	1.82e-02	GO:1905208	negative regulation of cardiocyte differentiation	BP
1	1	5.78335187967	-	1.82e-02	GO:0098749	cerebellar neuron development	BP
1	1	5.78335187967	-	1.82e-02	GO:1903305	regulation of regulated secretory pathway	BP
1	1	5.78335187967	-	1.82e-02	GO:2001178	positive regulation of mediator complex assembly	BP
1	1	5.78335187967	-	1.82e-02	GO:0090425	acinar cell differentiation	BP
1	1	5.78335187967	-	1.82e-02	GO:0043969	histone H2B acetylation	BP
1	1	5.78335187967	-	1.82e-02	GO:1900085	negative regulation of peptidyl-tyrosine autophosphorylation	BP
1	1	5.78335187967	-	1.82e-02	GO:0002572	pro-T cell differentiation	BP
1	1	5.78335187967	-	1.82e-02	GO:0021877	forebrain neuron fate commitment	BP
1	1	5.78335187967	-	1.82e-02	GO:0021872	forebrain generation of neurons	BP
1	1	5.78335187967	-	1.82e-02	GO:0002683	negative regulation of immune system process	BP
1	1	5.78335187967	-	1.82e-02	GO:0042659	regulation of cell fate specification	BP
1	1	5.78335187967	-	1.82e-02	GO:0046016	positive regulation of transcription by glucose	BP
1	1	5.78335187967	-	1.82e-02	GO:0061114	branching involved in pancreas morphogenesis	BP
1	1	5.78335187967	-	1.82e-02	GO:1903766	positive regulation of potassium ion export across plasma membrane	BP
1	1	5.78335187967	-	1.82e-02	GO:2000979	positive regulation of forebrain neuron differentiation	BP
1	1	5.78335187967	-	1.82e-02	GO:2000971	negative regulation of detection of glucose	BP
1	1	5.78335187967	-	1.82e-02	GO:1905337	positive regulation of aggrephagy	BP
1	1	5.78335187967	-	1.82e-02	GO:2000703	negative regulation of fibroblast growth factor receptor signaling pathway involved in ureteric bud formation	BP
1	1	5.78335187967	-	1.82e-02	GO:0048621	post-embryonic digestive tract morphogenesis	BP
1	1	5.78335187967	-	1.82e-02	GO:0001806	type IV hypersensitivity	BP
1	1	5.78335187967	-	1.82e-02	GO:0040034	regulation of development, heterochronic	BP
1	1	5.78335187967	-	1.82e-02	GO:1901978	positive regulation of cell cycle checkpoint	BP
1	1	5.78335187967	-	1.82e-02	GO:0002194	hepatocyte cell migration	BP
1	1	5.78335187967	-	1.82e-02	GO:1904639	cellular response to resveratrol	BP
1	1	5.78335187967	-	1.82e-02	GO:1904635	positive regulation of glomerular visceral epithelial cell apoptotic process	BP
1	1	5.78335187967	-	1.82e-02	GO:0036306	embryonic heart tube elongation	BP
1	1	5.78335187967	-	1.82e-02	GO:0044111	development involved in symbiotic interaction	BP
1	1	5.78335187967	-	1.82e-02	GO:0000414	regulation of histone H3-K36 methylation	BP
1	1	5.78335187967	-	1.82e-02	GO:0050865	regulation of cell activation	BP
1	1	5.78335187967	-	1.82e-02	GO:0002154	thyroid hormone mediated signaling pathway	BP
1	1	5.78335187967	-	1.82e-02	GO:0061445	endocardial cushion cell fate commitment	BP
1	1	5.78335187967	-	1.82e-02	GO:0052547	regulation of peptidase activity	BP
1	1	5.78335187967	-	1.82e-02	GO:2000734	negative regulation of glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation	BP
1	1	5.78335187967	-	1.82e-02	GO:0072362	regulation of glycolytic process by negative regulation of transcription from RNA polymerase II promoter	BP
1	1	5.78335187967	-	1.82e-02	GO:0072363	regulation of glycolytic process by positive regulation of transcription from RNA polymerase II promoter	BP
1	1	5.78335187967	-	1.82e-02	GO:0072366	regulation of cellular ketone metabolic process by positive regulation of transcription from RNA polymerase II promoter	BP
1	1	5.78335187967	-	1.82e-02	GO:0072365	regulation of cellular ketone metabolic process by negative regulation of transcription from RNA polymerase II promoter	BP
1	1	5.78335187967	-	1.82e-02	GO:0071873	response to norepinephrine	BP
1	1	5.78335187967	-	1.82e-02	GO:0071250	cellular response to nitrite	BP
1	1	5.78335187967	-	1.82e-02	GO:0098746	fast, calcium ion-dependent exocytosis of neurotransmitter	BP
1	1	5.78335187967	-	1.82e-02	GO:0043049	otic placode formation	BP
1	1	5.78335187967	-	1.82e-02	GO:0048370	lateral mesoderm formation	BP
1	1	5.78335187967	-	1.82e-02	GO:0045713	low-density lipoprotein particle receptor biosynthetic process	BP
1	1	5.78335187967	-	1.82e-02	GO:1902691	respiratory basal cell differentiation	BP
1	1	5.78335187967	-	1.82e-02	GO:0061046	regulation of branching involved in lung morphogenesis	BP
1	1	5.78335187967	-	1.82e-02	GO:0007538	primary sex determination	BP
1	1	5.78335187967	-	1.82e-02	GO:2000683	regulation of cellular response to X-ray	BP
1	1	5.78335187967	-	1.82e-02	GO:0035898	parathyroid hormone secretion	BP
1	1	5.78335187967	-	1.82e-02	GO:0060010	Sertoli cell fate commitment	BP
1	1	5.78335187967	-	1.82e-02	GO:2000184	positive regulation of progesterone biosynthetic process	BP
