# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
2	2	7.10527997456	-	5.22e-05	GO:1901558	response to metformin	BP
2	2	7.10527997456	-	5.22e-05	GO:1904017	cellular response to Thyroglobulin triiodothyronine	BP
1	1	7.10527997456	-	7.26e-03	GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	BP
1	1	7.10527997456	-	7.26e-03	GO:0010522	regulation of calcium ion transport into cytosol	BP
1	1	7.10527997456	-	7.26e-03	GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	BP
1	1	7.10527997456	-	7.26e-03	GO:1904998	negative regulation of leukocyte adhesion to arterial endothelial cell	BP
1	1	7.10527997456	-	7.26e-03	GO:0051866	general adaptation syndrome	BP
1	1	7.10527997456	-	7.26e-03	GO:0021572	rhombomere 6 development	BP
1	1	7.10527997456	-	7.26e-03	GO:0048561	establishment of animal organ orientation	BP
1	1	7.10527997456	-	7.26e-03	GO:0035624	receptor transactivation	BP
1	1	7.10527997456	-	7.26e-03	GO:0000435	positive regulation of transcription from RNA polymerase II promoter by galactose	BP
1	1	7.10527997456	-	7.26e-03	GO:0035042	fertilization, exchange of chromosomal proteins	BP
1	1	7.10527997456	-	7.26e-03	GO:0001543	ovarian follicle rupture	BP
1	1	7.10527997456	-	7.26e-03	GO:0098746	fast, calcium ion-dependent exocytosis of neurotransmitter	BP
1	1	7.10527997456	-	7.26e-03	GO:1903305	regulation of regulated secretory pathway	BP
1	1	7.10527997456	-	7.26e-03	GO:0090425	acinar cell differentiation	BP
1	1	7.10527997456	-	7.26e-03	GO:0061114	branching involved in pancreas morphogenesis	BP
1	1	7.10527997456	-	7.26e-03	GO:2000979	positive regulation of forebrain neuron differentiation	BP
1	1	7.10527997456	-	7.26e-03	GO:1901978	positive regulation of cell cycle checkpoint	BP
1	1	7.10527997456	-	7.26e-03	GO:0002194	hepatocyte cell migration	BP
1	1	7.10527997456	-	7.26e-03	GO:1904639	cellular response to resveratrol	BP
1	1	7.10527997456	-	7.26e-03	GO:1904635	positive regulation of glomerular visceral epithelial cell apoptotic process	BP
1	1	7.10527997456	-	7.26e-03	GO:0000414	regulation of histone H3-K36 methylation	BP
1	1	7.10527997456	-	7.26e-03	GO:0002154	thyroid hormone mediated signaling pathway	BP
1	1	7.10527997456	-	7.26e-03	GO:0072362	regulation of glycolytic process by negative regulation of transcription from RNA polymerase II promoter	BP
1	1	7.10527997456	-	7.26e-03	GO:0072365	regulation of cellular ketone metabolic process by negative regulation of transcription from RNA polymerase II promoter	BP
1	1	7.10527997456	-	7.26e-03	GO:0071873	response to norepinephrine	BP
1	1	7.10527997456	-	7.26e-03	GO:0071250	cellular response to nitrite	BP
1	1	7.10527997456	-	7.26e-03	GO:0043049	otic placode formation	BP
1	1	7.10527997456	-	7.26e-03	GO:0045713	low-density lipoprotein particle receptor biosynthetic process	BP
1	1	7.10527997456	-	7.26e-03	GO:2000184	positive regulation of progesterone biosynthetic process	BP
1	1	7.10527997456	-	7.26e-03	GO:2000230	negative regulation of pancreatic stellate cell proliferation	BP
1	1	7.10527997456	-	7.26e-03	GO:0060694	regulation of cholesterol transporter activity	BP
1	1	7.10527997456	-	7.26e-03	GO:1901860	positive regulation of mitochondrial DNA metabolic process	BP
1	1	7.10527997456	-	7.26e-03	GO:1901863	positive regulation of muscle tissue development	BP
1	1	7.10527997456	-	7.26e-03	GO:0004955	prostaglandin receptor activity	MF
1	1	7.10527997456	-	7.26e-03	GO:0001010	transcription factor activity, sequence-specific DNA binding transcription factor recruiting	MF
1	1	7.10527997456	-	7.26e-03	GO:0043997	histone acetyltransferase activity (H4-K12 specific)	MF
1	1	7.10527997456	-	7.26e-03	GO:0061629	RNA polymerase II sequence-specific DNA binding transcription factor binding	MF
1	1	7.10527997456	-	7.26e-03	GO:0030549	acetylcholine receptor activator activity	MF
1	1	7.10527997456	-	7.26e-03	GO:0036403	arachidonate 8(S)-lipoxygenase activity	MF
1	1	7.10527997456	-	7.26e-03	GO:0032448	DNA hairpin binding	MF
1	1	7.10527997456	-	7.26e-03	GO:0035258	steroid hormone receptor binding	MF
1	1	7.10527997456	-	7.26e-03	GO:0050692	DBD domain binding	MF
2	3	6.52031747384	-	1.56e-04	GO:2001141	regulation of RNA biosynthetic process	BP
2	3	6.52031747384	-	1.56e-04	GO:0004886	9-cis retinoic acid receptor activity	MF
8	15	6.19838937895	-	5.29e-12	GO:0046965	retinoid X receptor binding	MF
2	4	6.10527997456	-	3.10e-04	GO:0033136	serine phosphorylation of STAT3 protein	BP
1	2	6.10527997456	-	7.26e-03	GO:1901857	positive regulation of cellular respiration	BP
1	2	6.10527997456	-	7.26e-03	GO:0007423	sensory organ development	BP
1	2	6.10527997456	-	1.45e-02	GO:0090402	oncogene-induced cell senescence	BP
1	2	6.10527997456	-	1.45e-02	GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	BP
1	2	6.10527997456	-	1.45e-02	GO:0014740	negative regulation of muscle hyperplasia	BP
1	2	6.10527997456	-	1.45e-02	GO:2001055	positive regulation of mesenchymal cell apoptotic process	BP
1	2	6.10527997456	-	1.45e-02	GO:0071929	alpha-tubulin acetylation	BP
1	2	6.10527997456	-	1.45e-02	GO:0046619	optic placode formation involved in camera-type eye formation	BP
1	2	6.10527997456	-	1.45e-02	GO:0021571	rhombomere 5 development	BP
1	2	6.10527997456	-	1.45e-02	GO:0071306	cellular response to vitamin E	BP
1	2	6.10527997456	-	1.45e-02	GO:0035947	regulation of gluconeogenesis by regulation of transcription from RNA polymerase II promoter	BP
1	2	6.10527997456	-	1.45e-02	GO:0010874	regulation of cholesterol efflux	BP
1	2	6.10527997456	-	1.45e-02	GO:1903894	regulation of IRE1-mediated unfolded protein response	BP
1	2	6.10527997456	-	1.45e-02	GO:0022037	metencephalon development	BP
1	2	6.10527997456	-	1.45e-02	GO:2000291	regulation of myoblast proliferation	BP
1	2	6.10527997456	-	1.45e-02	GO:0090427	activation of meiosis	BP
1	2	6.10527997456	-	1.45e-02	GO:2001038	regulation of cellular response to drug	BP
1	2	6.10527997456	-	1.45e-02	GO:0021986	habenula development	BP
1	2	6.10527997456	-	1.45e-02	GO:0045872	positive regulation of rhodopsin gene expression	BP
1	2	6.10527997456	-	1.45e-02	GO:2000191	regulation of fatty acid transport	BP
1	2	6.10527997456	-	1.45e-02	GO:0021599	abducens nerve formation	BP
1	2	6.10527997456	-	1.45e-02	GO:0090149	mitochondrial membrane fission	BP
1	2	6.10527997456	-	1.45e-02	GO:0044154	histone H3-K14 acetylation	BP
1	2	6.10527997456	-	1.45e-02	GO:2000342	negative regulation of chemokine (C-X-C motif) ligand 2 production	BP
1	2	6.10527997456	-	1.45e-02	GO:0072368	regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter	BP
1	2	6.10527997456	-	1.45e-02	GO:2000779	regulation of double-strand break repair	BP
1	2	6.10527997456	-	1.45e-02	GO:0060849	regulation of transcription involved in lymphatic endothelial cell fate commitment	BP
1	2	6.10527997456	-	1.45e-02	GO:0048822	enucleate erythrocyte development	BP
1	2	6.10527997456	-	1.45e-02	GO:0060713	labyrinthine layer morphogenesis	BP
1	2	6.10527997456	-	1.45e-02	GO:0045994	positive regulation of translational initiation by iron	BP
2	4	6.10527997456	-	3.10e-04	GO:0030375	thyroid hormone receptor coactivator activity	MF
2	4	6.10527997456	-	3.10e-04	GO:0050693	LBD domain binding	MF
1	2	6.10527997456	-	1.45e-02	GO:0033142	progesterone receptor binding	MF
1	2	6.10527997456	-	1.45e-02	GO:0016165	linoleate 13S-lipoxygenase activity	MF
