# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
2	2	8.10527997456	-	1.29e-05	GO:1901558	response to metformin	BP
1	1	8.10527997456	-	3.63e-03	GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	BP
1	1	8.10527997456	-	3.63e-03	GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	BP
1	1	8.10527997456	-	3.63e-03	GO:1904998	negative regulation of leukocyte adhesion to arterial endothelial cell	BP
1	1	8.10527997456	-	3.63e-03	GO:0051866	general adaptation syndrome	BP
1	1	8.10527997456	-	3.63e-03	GO:0000435	positive regulation of transcription from RNA polymerase II promoter by galactose	BP
1	1	8.10527997456	-	3.63e-03	GO:0035042	fertilization, exchange of chromosomal proteins	BP
1	1	8.10527997456	-	3.63e-03	GO:0001543	ovarian follicle rupture	BP
1	1	8.10527997456	-	3.63e-03	GO:0098746	fast, calcium ion-dependent exocytosis of neurotransmitter	BP
1	1	8.10527997456	-	3.63e-03	GO:1903305	regulation of regulated secretory pathway	BP
1	1	8.10527997456	-	3.63e-03	GO:1904639	cellular response to resveratrol	BP
1	1	8.10527997456	-	3.63e-03	GO:1904635	positive regulation of glomerular visceral epithelial cell apoptotic process	BP
1	1	8.10527997456	-	3.63e-03	GO:0000414	regulation of histone H3-K36 methylation	BP
1	1	8.10527997456	-	3.63e-03	GO:0071873	response to norepinephrine	BP
1	1	8.10527997456	-	3.63e-03	GO:0071250	cellular response to nitrite	BP
1	1	8.10527997456	-	3.63e-03	GO:0045713	low-density lipoprotein particle receptor biosynthetic process	BP
1	1	8.10527997456	-	3.63e-03	GO:2000184	positive regulation of progesterone biosynthetic process	BP
1	1	8.10527997456	-	3.63e-03	GO:2000230	negative regulation of pancreatic stellate cell proliferation	BP
1	1	8.10527997456	-	3.63e-03	GO:0060694	regulation of cholesterol transporter activity	BP
1	1	8.10527997456	-	3.63e-03	GO:1901860	positive regulation of mitochondrial DNA metabolic process	BP
1	1	8.10527997456	-	3.63e-03	GO:1901863	positive regulation of muscle tissue development	BP
1	1	8.10527997456	-	3.63e-03	GO:0004955	prostaglandin receptor activity	MF
1	1	8.10527997456	-	3.63e-03	GO:0001010	transcription factor activity, sequence-specific DNA binding transcription factor recruiting	MF
1	1	8.10527997456	-	3.63e-03	GO:0061629	RNA polymerase II sequence-specific DNA binding transcription factor binding	MF
1	1	8.10527997456	-	3.63e-03	GO:0036403	arachidonate 8(S)-lipoxygenase activity	MF
1	1	8.10527997456	-	3.63e-03	GO:0032448	DNA hairpin binding	MF
1	1	8.10527997456	-	3.63e-03	GO:0035258	steroid hormone receptor binding	MF
1	2	7.10527997456	-	3.63e-03	GO:1901857	positive regulation of cellular respiration	BP
1	2	7.10527997456	-	7.25e-03	GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	BP
1	2	7.10527997456	-	7.25e-03	GO:0014740	negative regulation of muscle hyperplasia	BP
1	2	7.10527997456	-	7.25e-03	GO:2001055	positive regulation of mesenchymal cell apoptotic process	BP
1	2	7.10527997456	-	7.25e-03	GO:0071306	cellular response to vitamin E	BP
