# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
2	2	6.64061170756	-	9.97e-05	GO:0002283	neutrophil activation involved in immune response	BP
2	2	6.64061170756	-	9.97e-05	GO:0002506	polysaccharide assembly with MHC class II protein complex	BP
2	2	6.64061170756	-	9.97e-05	GO:0043366	beta selection	BP
1	1	6.64061170756	-	1.00e-02	GO:0090343	positive regulation of cell aging	BP
1	1	6.64061170756	-	1.00e-02	GO:0099641	anterograde axonal protein transport	BP
1	1	6.64061170756	-	1.00e-02	GO:0002333	transitional one stage B cell differentiation	BP
1	1	6.64061170756	-	1.00e-02	GO:0061324	canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation	BP
1	1	6.64061170756	-	1.00e-02	GO:1904911	negative regulation of establishment of RNA localization to telomere	BP
1	1	6.64061170756	-	1.00e-02	GO:0010522	regulation of calcium ion transport into cytosol	BP
1	1	6.64061170756	-	1.00e-02	GO:0090220	chromosome localization to nuclear envelope involved in homologous chromosome segregation	BP
1	1	6.64061170756	-	1.00e-02	GO:0033184	positive regulation of histone ubiquitination	BP
1	1	6.64061170756	-	1.00e-02	GO:1990859	cellular response to endothelin	BP
1	1	6.64061170756	-	1.00e-02	GO:0032077	positive regulation of deoxyribonuclease activity	BP
1	1	6.64061170756	-	1.00e-02	GO:1904404	response to formaldehyde	BP
1	1	6.64061170756	-	1.00e-02	GO:0090096	positive regulation of metanephric cap mesenchymal cell proliferation	BP
1	1	6.64061170756	-	1.00e-02	GO:0046327	glycerol biosynthetic process from pyruvate	BP
1	1	6.64061170756	-	1.00e-02	GO:0070489	T cell aggregation	BP
1	1	6.64061170756	-	1.00e-02	GO:1904792	positive regulation of shelterin complex assembly	BP
1	1	6.64061170756	-	1.00e-02	GO:1904793	regulation of euchromatin binding	BP
1	1	6.64061170756	-	1.00e-02	GO:0060709	glycogen cell differentiation involved in embryonic placenta development	BP
1	1	6.64061170756	-	1.00e-02	GO:0071301	cellular response to vitamin B1	BP
1	1	6.64061170756	-	1.00e-02	GO:0006117	acetaldehyde metabolic process	BP
1	1	6.64061170756	-	1.00e-02	GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	BP
1	1	6.64061170756	-	1.00e-02	GO:0034397	telomere localization	BP
1	1	6.64061170756	-	1.00e-02	GO:2000655	negative regulation of cellular response to testosterone stimulus	BP
1	1	6.64061170756	-	1.00e-02	GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	BP
1	1	6.64061170756	-	1.00e-02	GO:1904914	negative regulation of establishment of macromolecular complex localization to telomere	BP
1	1	6.64061170756	-	1.00e-02	GO:1903755	positive regulation of SUMO transferase activity	BP
1	1	6.64061170756	-	1.00e-02	GO:0044337	canonical Wnt signaling pathway involved in positive regulation of apoptotic process	BP
1	1	6.64061170756	-	1.00e-02	GO:0038002	endocrine signaling	BP
1	1	6.64061170756	-	1.00e-02	GO:1904353	regulation of telomere capping	BP
1	1	6.64061170756	-	1.00e-02	GO:0061550	cranial ganglion development	BP
1	1	6.64061170756	-	1.00e-02	GO:2001286	regulation of caveolin-mediated endocytosis	BP
1	1	6.64061170756	-	1.00e-02	GO:1905208	negative regulation of cardiocyte differentiation	BP
1	1	6.64061170756	-	1.00e-02	GO:0042991	transcription factor import into nucleus	BP
1	1	6.64061170756	-	1.00e-02	GO:1904501	positive regulation of chromatin-mediated maintenance of transcription	BP
1	1	6.64061170756	-	1.00e-02	GO:0003409	optic cup structural organization	BP
1	1	6.64061170756	-	1.00e-02	GO:0032928	regulation of superoxide anion generation	BP
1	1	6.64061170756	-	1.00e-02	GO:0046098	guanine metabolic process	BP
1	1	6.64061170756	-	1.00e-02	GO:0006343	establishment of chromatin silencing	BP
1	1	6.64061170756	-	1.00e-02	GO:0032412	regulation of ion transmembrane transporter activity	BP
1	1	6.64061170756	-	1.00e-02	GO:1901340	negative regulation of store-operated calcium channel activity	BP
1	1	6.64061170756	-	1.00e-02	GO:0043969	histone H2B acetylation	BP
1	1	6.64061170756	-	1.00e-02	GO:0038133	ERBB2-ERBB3 signaling pathway	BP
1	1	6.64061170756	-	1.00e-02	GO:1904586	cellular response to putrescine	BP
1	1	6.64061170756	-	1.00e-02	GO:0001840	neural plate development	BP
1	1	6.64061170756	-	1.00e-02	GO:0060479	lung cell differentiation	BP
1	1	6.64061170756	-	1.00e-02	GO:1901976	regulation of cell cycle checkpoint	BP
1	1	6.64061170756	-	1.00e-02	GO:0070194	synaptonemal complex disassembly	BP
1	1	6.64061170756	-	1.00e-02	GO:0019102	male somatic sex determination	BP
1	1	6.64061170756	-	1.00e-02	GO:0035112	genitalia morphogenesis	BP
1	1	6.64061170756	-	1.00e-02	GO:1904531	positive regulation of actin filament binding	BP
1	1	6.64061170756	-	1.00e-02	GO:0007403	glial cell fate determination	BP
1	1	6.64061170756	-	1.00e-02	GO:2000639	negative regulation of SREBP signaling pathway	BP
1	1	6.64061170756	-	1.00e-02	GO:0070512	positive regulation of histone H4-K20 methylation	BP
1	1	6.64061170756	-	1.00e-02	GO:1990654	sebum secreting cell proliferation	BP
1	1	6.64061170756	-	1.00e-02	GO:0014734	skeletal muscle hypertrophy	BP
1	1	6.64061170756	-	1.00e-02	GO:1901355	response to rapamycin	BP
1	1	6.64061170756	-	1.00e-02	GO:1904021	negative regulation of G-protein coupled receptor internalization	BP
1	1	6.64061170756	-	1.00e-02	GO:0071441	negative regulation of histone H3-K14 acetylation	BP
1	1	6.64061170756	-	1.00e-02	GO:0061767	negative regulation of lung blood pressure	BP
