# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
11	11	3.31763856008	-	9.97e-12	GO:0060968	regulation of gene silencing	BP
5	5	3.31763856008	-	1.01e-05	GO:0060850	regulation of transcription involved in cell fate commitment	BP
5	5	3.31763856008	-	1.01e-05	GO:0055012	ventricular cardiac muscle cell differentiation	BP
5	5	3.31763856008	-	1.01e-05	GO:0010606	positive regulation of cytoplasmic mRNA processing body assembly	BP
4	4	3.31763856008	-	1.01e-04	GO:0030578	PML body organization	BP
4	4	3.31763856008	-	1.01e-04	GO:0003266	regulation of secondary heart field cardioblast proliferation	BP
4	4	3.31763856008	-	1.01e-04	GO:1904637	cellular response to ionomycin	BP
4	4	3.31763856008	-	1.01e-04	GO:0060534	trachea cartilage development	BP
4	4	3.31763856008	-	1.01e-04	GO:0003219	cardiac right ventricle formation	BP
4	4	3.31763856008	-	1.01e-04	GO:0046886	positive regulation of hormone biosynthetic process	BP
4	4	3.31763856008	-	1.01e-04	GO:0060528	secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development	BP
3	3	3.31763856008	-	1.01e-03	GO:0034770	histone H4-K20 methylation	BP
3	3	3.31763856008	-	1.01e-03	GO:0055005	ventricular cardiac myofibril assembly	BP
3	3	3.31763856008	-	1.01e-03	GO:0070562	regulation of vitamin D receptor signaling pathway	BP
3	3	3.31763856008	-	1.01e-03	GO:0090230	regulation of centromere complex assembly	BP
3	3	3.31763856008	-	1.01e-03	GO:0055098	response to low-density lipoprotein particle	BP
3	3	3.31763856008	-	1.01e-03	GO:0060745	mammary gland branching involved in pregnancy	BP
3	3	3.31763856008	-	1.01e-03	GO:0045604	regulation of epidermal cell differentiation	BP
3	3	3.31763856008	-	1.01e-03	GO:0072539	T-helper 17 cell differentiation	BP
3	3	3.31763856008	-	1.01e-03	GO:0070537	histone H2A K63-linked deubiquitination	BP
3	3	3.31763856008	-	1.01e-03	GO:0010725	regulation of primitive erythrocyte differentiation	BP
3	3	3.31763856008	-	1.01e-03	GO:0035986	senescence-associated heterochromatin focus assembly	BP
3	3	3.31763856008	-	1.01e-03	GO:0070141	response to UV-A	BP
3	3	3.31763856008	-	1.01e-03	GO:0010871	negative regulation of receptor biosynthetic process	BP
3	3	3.31763856008	-	1.01e-03	GO:0097039	protein linear polyubiquitination	BP
3	3	3.31763856008	-	1.01e-03	GO:1990785	response to water-immersion restraint stress	BP
3	3	3.31763856008	-	1.01e-03	GO:0061198	fungiform papilla formation	BP
3	3	3.31763856008	-	1.01e-03	GO:2001141	regulation of RNA biosynthetic process	BP
3	3	3.31763856008	-	1.01e-03	GO:0003256	regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation	BP
3	3	3.31763856008	-	1.01e-03	GO:2000111	positive regulation of macrophage apoptotic process	BP
3	3	3.31763856008	-	1.01e-03	GO:0018076	N-terminal peptidyl-lysine acetylation	BP
3	3	3.31763856008	-	1.01e-03	GO:0002068	glandular epithelial cell development	BP
3	3	3.31763856008	-	1.01e-03	GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	BP
3	3	3.31763856008	-	1.01e-03	GO:0031281	positive regulation of cyclase activity	BP
3	3	3.31763856008	-	1.01e-03	GO:0090116	C-5 methylation of cytosine	BP
2	2	3.31763856008	-	1.01e-02	GO:0060260	regulation of transcription initiation from RNA polymerase II promoter	BP
2	2	3.31763856008	-	1.01e-02	GO:0003207	cardiac chamber formation	BP
2	2	3.31763856008	-	1.01e-02	GO:0031509	telomeric heterochromatin assembly	BP
2	2	3.31763856008	-	1.01e-02	GO:0060928	atrioventricular node cell development	BP
2	2	3.31763856008	-	1.01e-02	GO:0090402	oncogene-induced cell senescence	BP
2	2	3.31763856008	-	1.01e-02	GO:0061325	cell proliferation involved in outflow tract morphogenesis	BP
2	2	3.31763856008	-	1.01e-02	GO:0017055	negative regulation of RNA polymerase II transcriptional preinitiation complex assembly	BP
2	2	3.31763856008	-	1.01e-02	GO:0014740	negative regulation of muscle hyperplasia	BP
2	2	3.31763856008	-	1.01e-02	GO:0097252	oligodendrocyte apoptotic process	BP
2	2	3.31763856008	-	1.01e-02	GO:2001055	positive regulation of mesenchymal cell apoptotic process	BP
2	2	3.31763856008	-	1.01e-02	GO:0008050	female courtship behavior	BP
2	2	3.31763856008	-	1.01e-02	GO:0072182	regulation of nephron tubule epithelial cell differentiation	BP
2	2	3.31763856008	-	1.01e-02	GO:0038156	interleukin-3-mediated signaling pathway	BP
2	2	3.31763856008	-	1.01e-02	GO:0032071	regulation of endodeoxyribonuclease activity	BP
2	2	3.31763856008	-	1.01e-02	GO:2000077	negative regulation of type B pancreatic cell development	BP
2	2	3.31763856008	-	1.01e-02	GO:0055092	sterol homeostasis	BP
2	2	3.31763856008	-	1.01e-02	GO:0036315	cellular response to sterol	BP
2	2	3.31763856008	-	1.01e-02	GO:0023035	CD40 signaling pathway	BP
2	2	3.31763856008	-	1.01e-02	GO:0034971	histone H3-R17 methylation	BP
2	2	3.31763856008	-	1.01e-02	GO:0032916	positive regulation of transforming growth factor beta3 production	BP
2	2	3.31763856008	-	1.01e-02	GO:2000327	positive regulation of ligand-dependent nuclear receptor transcription coactivator activity	BP
2	2	3.31763856008	-	1.01e-02	GO:0071174	mitotic spindle checkpoint	BP
2	2	3.31763856008	-	1.01e-02	GO:0046605	regulation of centrosome cycle	BP
2	2	3.31763856008	-	1.01e-02	GO:0061145	lung smooth muscle development	BP
2	2	3.31763856008	-	1.01e-02	GO:0003220	left ventricular cardiac muscle tissue morphogenesis	BP
2	2	3.31763856008	-	1.01e-02	GO:0000430	regulation of transcription from RNA polymerase II promoter by glucose	BP
2	2	3.31763856008	-	1.01e-02	GO:0090042	tubulin deacetylation	BP
2	2	3.31763856008	-	1.01e-02	GO:1902340	negative regulation of chromosome condensation	BP
2	2	3.31763856008	-	1.01e-02	GO:1903758	negative regulation of transcription from RNA polymerase II promoter by histone modification	BP
2	2	3.31763856008	-	1.01e-02	GO:0044334	canonical Wnt signaling pathway involved in positive regulation of epithelial to mesenchymal transition	BP
2	2	3.31763856008	-	1.01e-02	GO:0035408	histone H3-T6 phosphorylation	BP
2	2	3.31763856008	-	1.01e-02	GO:0048145	regulation of fibroblast proliferation	BP
2	2	3.31763856008	-	1.01e-02	GO:1901558	response to metformin	BP
2	2	3.31763856008	-	1.01e-02	GO:0036369	transcription factor catabolic process	BP
2	2	3.31763856008	-	1.01e-02	GO:2000824	negative regulation of androgen receptor activity	BP
2	2	3.31763856008	-	1.01e-02	GO:0061614	pri-miRNA transcription from RNA polymerase II promoter	BP
2	2	3.31763856008	-	1.01e-02	GO:0090427	activation of meiosis	BP
2	2	3.31763856008	-	1.01e-02	GO:2001038	regulation of cellular response to drug	BP
2	2	3.31763856008	-	1.01e-02	GO:0035947	regulation of gluconeogenesis by regulation of transcription from RNA polymerase II promoter	BP
2	2	3.31763856008	-	1.01e-02	GO:0090241	negative regulation of histone H4 acetylation	BP
2	2	3.31763856008	-	1.01e-02	GO:0048513	animal organ development	BP
2	2	3.31763856008	-	1.01e-02	GO:0033127	regulation of histone phosphorylation	BP
2	2	3.31763856008	-	1.01e-02	GO:0061308	cardiac neural crest cell development involved in heart development	BP
2	2	3.31763856008	-	1.01e-02	GO:0090035	positive regulation of chaperone-mediated protein complex assembly	BP
2	2	3.31763856008	-	1.01e-02	GO:1904017	cellular response to Thyroglobulin triiodothyronine	BP
2	2	3.31763856008	-	1.01e-02	GO:1902170	cellular response to reactive nitrogen species	BP
2	2	3.31763856008	-	1.01e-02	GO:0048340	paraxial mesoderm morphogenesis	BP
2	2	3.31763856008	-	1.01e-02	GO:0044839	cell cycle G2/M phase transition	BP
2	2	3.31763856008	-	1.01e-02	GO:0007521	muscle cell fate determination	BP
2	2	3.31763856008	-	1.01e-02	GO:2000017	positive regulation of determination of dorsal identity	BP
2	2	3.31763856008	-	1.01e-02	GO:0003057	regulation of the force of heart contraction by chemical signal	BP
2	2	3.31763856008	-	1.01e-02	GO:0030221	basophil differentiation	BP
2	2	3.31763856008	-	1.01e-02	GO:1900112	regulation of histone H3-K9 trimethylation	BP
2	2	3.31763856008	-	1.01e-02	GO:0072709	cellular response to sorbitol	BP
2	2	3.31763856008	-	1.01e-02	GO:0060577	pulmonary vein morphogenesis	BP
2	2	3.31763856008	-	1.01e-02	GO:0007070	negative regulation of transcription from RNA polymerase II promoter during mitotic cell cycle	BP
2	2	3.31763856008	-	1.01e-02	GO:0002268	follicular dendritic cell differentiation	BP
2	2	3.31763856008	-	1.01e-02	GO:0038183	bile acid signaling pathway	BP
2	2	3.31763856008	-	1.01e-02	GO:0060532	bronchus cartilage development	BP
2	2	3.31763856008	-	1.01e-02	GO:0060251	regulation of glial cell proliferation	BP
2	2	3.31763856008	-	1.01e-02	GO:1900195	positive regulation of oocyte maturation	BP
2	2	3.31763856008	-	1.01e-02	GO:0021514	ventral spinal cord interneuron differentiation	BP
2	2	3.31763856008	-	1.01e-02	GO:0003218	cardiac left ventricle formation	BP
2	2	3.31763856008	-	1.01e-02	GO:0014733	regulation of skeletal muscle adaptation	BP
2	2	3.31763856008	-	1.01e-02	GO:1990791	dorsal root ganglion development	BP
2	2	3.31763856008	-	1.01e-02	GO:0010949	negative regulation of intestinal phytosterol absorption	BP
2	2	3.31763856008	-	1.01e-02	GO:0060977	coronary vasculature morphogenesis	BP
2	2	3.31763856008	-	1.01e-02	GO:0003160	endocardium morphogenesis	BP
2	2	3.31763856008	-	1.01e-02	GO:0003162	atrioventricular node development	BP
2	2	3.31763856008	-	1.01e-02	GO:0072368	regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter	BP
2	2	3.31763856008	-	1.01e-02	GO:0003290	atrial septum secundum morphogenesis	BP
2	2	3.31763856008	-	1.01e-02	GO:2000779	regulation of double-strand break repair	BP
2	2	3.31763856008	-	1.01e-02	GO:0060849	regulation of transcription involved in lymphatic endothelial cell fate commitment	BP
2	2	3.31763856008	-	1.01e-02	GO:0044027	hypermethylation of CpG island	BP
2	2	3.31763856008	-	1.01e-02	GO:0035854	eosinophil fate commitment	BP
2	2	3.31763856008	-	1.01e-02	GO:0045796	negative regulation of intestinal cholesterol absorption	BP
2	2	3.31763856008	-	1.01e-02	GO:0086098	angiotensin-activated signaling pathway involved in heart process	BP
2	2	3.31763856008	-	1.01e-02	GO:0003221	right ventricular cardiac muscle tissue morphogenesis	BP
2	2	3.31763856008	-	1.01e-02	GO:0090308	regulation of methylation-dependent chromatin silencing	BP
2	2	3.31763856008	-	1.01e-02	GO:0071888	macrophage apoptotic process	BP
2	2	3.31763856008	-	1.01e-02	GO:0060713	labyrinthine layer morphogenesis	BP
1	1	3.31763856008	-	1.00e-01	GO:0090340	positive regulation of secretion of lysosomal enzymes	BP
1	1	3.31763856008	-	1.00e-01	GO:0006591	ornithine metabolic process	BP
1	1	3.31763856008	-	1.00e-01	GO:0002458	peripheral T cell tolerance induction	BP
1	1	3.31763856008	-	1.00e-01	GO:0090341	negative regulation of secretion of lysosomal enzymes	BP
1	1	3.31763856008	-	1.00e-01	GO:2000108	positive regulation of leukocyte apoptotic process	BP
1	1	3.31763856008	-	1.00e-01	GO:1901582	positive regulation of telomeric RNA transcription from RNA pol II promoter	BP
1	1	3.31763856008	-	1.00e-01	GO:1901581	negative regulation of telomeric RNA transcription from RNA pol II promoter	BP
1	1	3.31763856008	-	1.00e-01	GO:0061085	regulation of histone H3-K27 methylation	BP
1	1	3.31763856008	-	1.00e-01	GO:1903988	ferrous iron export across plasma membrane	BP
1	1	3.31763856008	-	1.00e-01	GO:0007344	pronuclear fusion	BP
1	1	3.31763856008	-	1.00e-01	GO:0071351	cellular response to interleukin-18	BP
1	1	3.31763856008	-	1.00e-01	GO:0086018	SA node cell to atrial cardiac muscle cell signalling	BP
1	1	3.31763856008	-	1.00e-01	GO:1904899	positive regulation of hepatic stellate cell proliferation	BP
1	1	3.31763856008	-	1.00e-01	GO:0072073	kidney epithelium development	BP
1	1	3.31763856008	-	1.00e-01	GO:1902396	protein localization to bicellular tight junction	BP
1	1	3.31763856008	-	1.00e-01	GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	BP
1	1	3.31763856008	-	1.00e-01	GO:1902251	negative regulation of erythrocyte apoptotic process	BP
1	1	3.31763856008	-	1.00e-01	GO:0060929	atrioventricular node cell fate commitment	BP
1	1	3.31763856008	-	1.00e-01	GO:0051238	sequestering of metal ion	BP
1	1	3.31763856008	-	1.00e-01	GO:0046824	positive regulation of nucleocytoplasmic transport	BP
1	1	3.31763856008	-	1.00e-01	GO:0019676	ammonia assimilation cycle	BP
1	1	3.31763856008	-	1.00e-01	GO:1901135	carbohydrate derivative metabolic process	BP
1	1	3.31763856008	-	1.00e-01	GO:0061326	renal tubule development	BP
1	1	3.31763856008	-	1.00e-01	GO:0061324	canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation	BP
1	1	3.31763856008	-	1.00e-01	GO:0072615	interleukin-17 secretion	BP
1	1	3.31763856008	-	1.00e-01	GO:0000423	macromitophagy	BP
1	1	3.31763856008	-	1.00e-01	GO:0051729	germline cell cycle switching, mitotic to meiotic cell cycle	BP
1	1	3.31763856008	-	1.00e-01	GO:2001229	negative regulation of response to gamma radiation	BP
1	1	3.31763856008	-	1.00e-01	GO:0043990	histone H2A-S1 phosphorylation	BP
