# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
6	6	3.31972942282	-	9.99e-07	GO:0035897	proteolysis in other organism	BP
5	5	3.31972942282	-	1.00e-05	GO:0034349	glial cell apoptotic process	BP
4	4	3.31972942282	-	1.00e-04	GO:0007258	JUN phosphorylation	BP
4	4	3.31972942282	-	1.00e-04	GO:0090170	regulation of Golgi inheritance	BP
4	4	3.31972942282	-	1.00e-04	GO:0060574	intestinal epithelial cell maturation	BP
3	3	3.31972942282	-	1.00e-03	GO:0045604	regulation of epidermal cell differentiation	BP
3	3	3.31972942282	-	1.00e-03	GO:0036462	TRAIL-activated apoptotic signaling pathway	BP
3	3	3.31972942282	-	1.00e-03	GO:0021530	spinal cord oligodendrocyte cell fate specification	BP
3	3	3.31972942282	-	1.00e-03	GO:1902523	positive regulation of protein K63-linked ubiquitination	BP
3	3	3.31972942282	-	1.00e-03	GO:0001922	B-1 B cell homeostasis	BP
3	3	3.31972942282	-	1.00e-03	GO:0051788	response to misfolded protein	BP
3	3	3.31972942282	-	1.00e-03	GO:0070424	regulation of nucleotide-binding oligomerization domain containing signaling pathway	BP
3	3	3.31972942282	-	1.00e-03	GO:0060154	cellular process regulating host cell cycle in response to virus	BP
3	3	3.31972942282	-	1.00e-03	GO:0031281	positive regulation of cyclase activity	BP
3	3	3.31972942282	-	1.00e-03	GO:0018076	N-terminal peptidyl-lysine acetylation	BP
2	2	3.31972942282	-	1.00e-02	GO:1904528	positive regulation of microtubule binding	BP
2	2	3.31972942282	-	1.00e-02	GO:0051852	disruption by host of symbiont cells	BP
2	2	3.31972942282	-	1.00e-02	GO:0031503	protein complex localization	BP
2	2	3.31972942282	-	1.00e-02	GO:0044565	dendritic cell proliferation	BP
2	2	3.31972942282	-	1.00e-02	GO:0090260	negative regulation of retinal ganglion cell axon guidance	BP
2	2	3.31972942282	-	1.00e-02	GO:0072182	regulation of nephron tubule epithelial cell differentiation	BP
2	2	3.31972942282	-	1.00e-02	GO:0001865	NK T cell differentiation	BP
2	2	3.31972942282	-	1.00e-02	GO:0072236	metanephric loop of Henle development	BP
2	2	3.31972942282	-	1.00e-02	GO:0071221	cellular response to bacterial lipopeptide	BP
2	2	3.31972942282	-	1.00e-02	GO:0034344	regulation of type III interferon production	BP
2	2	3.31972942282	-	1.00e-02	GO:0002032	desensitization of G-protein coupled receptor protein signaling pathway by arrestin	BP
2	2	3.31972942282	-	1.00e-02	GO:0014041	regulation of neuron maturation	BP
2	2	3.31972942282	-	1.00e-02	GO:0072156	distal tubule morphogenesis	BP
2	2	3.31972942282	-	1.00e-02	GO:0060026	convergent extension	BP
2	2	3.31972942282	-	1.00e-02	GO:0098868	bone growth	BP
2	2	3.31972942282	-	1.00e-02	GO:2000077	negative regulation of type B pancreatic cell development	BP
2	2	3.31972942282	-	1.00e-02	GO:1900275	negative regulation of phospholipase C activity	BP
2	2	3.31972942282	-	1.00e-02	GO:0048563	post-embryonic animal organ morphogenesis	BP
2	2	3.31972942282	-	1.00e-02	GO:0060139	positive regulation of apoptotic process by virus	BP
2	2	3.31972942282	-	1.00e-02	GO:0002327	immature B cell differentiation	BP
2	2	3.31972942282	-	1.00e-02	GO:0071174	mitotic spindle checkpoint	BP
2	2	3.31972942282	-	1.00e-02	GO:0072053	renal inner medulla development	BP
2	2	3.31972942282	-	1.00e-02	GO:0072054	renal outer medulla development	BP
2	2	3.31972942282	-	1.00e-02	GO:0033277	abortive mitotic cell cycle	BP
2	2	3.31972942282	-	1.00e-02	GO:0071624	positive regulation of granulocyte chemotaxis	BP
2	2	3.31972942282	-	1.00e-02	GO:0090042	tubulin deacetylation	BP
2	2	3.31972942282	-	1.00e-02	GO:0035408	histone H3-T6 phosphorylation	BP
2	2	3.31972942282	-	1.00e-02	GO:0061741	chaperone-mediated protein transport involved in chaperone-mediated autophagy	BP
2	2	3.31972942282	-	1.00e-02	GO:0032817	regulation of natural killer cell proliferation	BP
2	2	3.31972942282	-	1.00e-02	GO:0101030	tRNA-guanine transglycosylation	BP
2	2	3.31972942282	-	1.00e-02	GO:0044657	pore formation in membrane of other organism during symbiotic interaction	BP
2	2	3.31972942282	-	1.00e-02	GO:0003064	regulation of heart rate by hormone	BP
2	2	3.31972942282	-	1.00e-02	GO:0061518	microglial cell proliferation	BP
2	2	3.31972942282	-	1.00e-02	GO:0010949	negative regulation of intestinal phytosterol absorption	BP
2	2	3.31972942282	-	1.00e-02	GO:0048597	post-embryonic camera-type eye morphogenesis	BP
2	2	3.31972942282	-	1.00e-02	GO:0032615	interleukin-12 production	BP
2	2	3.31972942282	-	1.00e-02	GO:0005986	sucrose biosynthetic process	BP
2	2	3.31972942282	-	1.00e-02	GO:0001712	ectodermal cell fate commitment	BP
2	2	3.31972942282	-	1.00e-02	GO:0052314	phytoalexin metabolic process	BP
2	2	3.31972942282	-	1.00e-02	GO:0021836	chemorepulsion involved in postnatal olfactory bulb interneuron migration	BP
2	2	3.31972942282	-	1.00e-02	GO:0071163	DNA replication preinitiation complex assembly	BP
2	2	3.31972942282	-	1.00e-02	GO:0035407	histone H3-T11 phosphorylation	BP
2	2	3.31972942282	-	1.00e-02	GO:0061308	cardiac neural crest cell development involved in heart development	BP
2	2	3.31972942282	-	1.00e-02	GO:0002352	B cell negative selection	BP
2	2	3.31972942282	-	1.00e-02	GO:0090035	positive regulation of chaperone-mediated protein complex assembly	BP
2	2	3.31972942282	-	1.00e-02	GO:0019050	suppression by virus of host apoptotic process	BP
2	2	3.31972942282	-	1.00e-02	GO:1990051	activation of protein kinase C activity	BP
2	2	3.31972942282	-	1.00e-02	GO:1904424	regulation of GTP binding	BP
2	2	3.31972942282	-	1.00e-02	GO:0072318	clathrin coat disassembly	BP
2	2	3.31972942282	-	1.00e-02	GO:0070427	nucleotide-binding oligomerization domain containing 1 signaling pathway	BP
2	2	3.31972942282	-	1.00e-02	GO:0039528	cytoplasmic pattern recognition receptor signaling pathway in response to virus	BP
