# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
28	28	0.999685698766	-	7.25e-09	GO:0070979	protein K11-linked ubiquitination	BP
27	27	0.999685698766	-	1.45e-08	GO:0032200	telomere organization	BP
14	14	0.999685698766	-	1.21e-04	GO:0042026	protein refolding	BP
14	14	0.999685698766	-	1.21e-04	GO:1902187	negative regulation of viral release from host cell	BP
13	13	0.999685698766	-	2.43e-04	GO:0097296	activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	BP
13	13	0.999685698766	-	2.43e-04	GO:1904668	positive regulation of ubiquitin protein ligase activity	BP
7	7	0.999685698766	-	1.56e-02	GO:2000641	regulation of early endosome to late endosome transport	BP
7	7	0.999685698766	-	1.56e-02	GO:0046826	negative regulation of protein export from nucleus	BP
7	7	0.999685698766	-	1.56e-02	GO:0071499	cellular response to laminar fluid shear stress	BP
7	7	0.999685698766	-	1.56e-02	GO:0042921	glucocorticoid receptor signaling pathway	BP
7	7	0.999685698766	-	1.56e-02	GO:0016458	gene silencing	BP
7	7	0.999685698766	-	1.56e-02	GO:2000171	negative regulation of dendrite development	BP
7	7	0.999685698766	-	1.56e-02	GO:0003183	mitral valve morphogenesis	BP
7	7	0.999685698766	-	1.56e-02	GO:1903071	positive regulation of ER-associated ubiquitin-dependent protein catabolic process	BP
7	7	0.999685698766	-	1.56e-02	GO:0051988	regulation of attachment of spindle microtubules to kinetochore	BP
7	7	0.999685698766	-	1.56e-02	GO:2000210	positive regulation of anoikis	BP
7	7	0.999685698766	-	1.56e-02	GO:0030916	otic vesicle formation	BP
7	7	0.999685698766	-	1.56e-02	GO:2001171	positive regulation of ATP biosynthetic process	BP
7	7	0.999685698766	-	1.56e-02	GO:0010918	positive regulation of mitochondrial membrane potential	BP
7	7	0.999685698766	-	1.56e-02	GO:0071474	cellular hyperosmotic response	BP
7	7	0.999685698766	-	1.56e-02	GO:0035520	monoubiquitinated protein deubiquitination	BP
7	7	0.999685698766	-	1.56e-02	GO:1903608	protein localization to cytoplasmic stress granule	BP
7	7	0.999685698766	-	1.56e-02	GO:0000492	box C/D snoRNP assembly	BP
7	7	0.999685698766	-	1.56e-02	GO:0032873	negative regulation of stress-activated MAPK cascade	BP
