# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
7	7	2.32129956088	-	1.28e-05	GO:0042921	glucocorticoid receptor signaling pathway	BP
7	7	2.32129956088	-	1.28e-05	GO:1903071	positive regulation of ER-associated ubiquitin-dependent protein catabolic process	BP
7	7	2.32129956088	-	1.28e-05	GO:0032873	negative regulation of stress-activated MAPK cascade	BP
6	6	2.32129956088	-	6.39e-05	GO:0046755	viral budding	BP
3	3	2.32129956088	-	8.00e-03	GO:0070562	regulation of vitamin D receptor signaling pathway	BP
3	3	2.32129956088	-	8.00e-03	GO:0002553	histamine secretion by mast cell	BP
3	3	2.32129956088	-	8.00e-03	GO:1905098	negative regulation of guanyl-nucleotide exchange factor activity	BP
3	3	2.32129956088	-	8.00e-03	GO:0090261	positive regulation of inclusion body assembly	BP
3	3	2.32129956088	-	8.00e-03	GO:1903748	negative regulation of establishment of protein localization to mitochondrion	BP
3	3	2.32129956088	-	8.00e-03	GO:2000767	positive regulation of cytoplasmic translation	BP
3	3	2.32129956088	-	8.00e-03	GO:0001827	inner cell mass cell fate commitment	BP
3	3	2.32129956088	-	8.00e-03	GO:1902803	regulation of synaptic vesicle transport	BP
3	3	2.32129956088	-	8.00e-03	GO:0048871	multicellular organismal homeostasis	BP
3	3	2.32129956088	-	8.00e-03	GO:0055098	response to low-density lipoprotein particle stimulus	BP
3	3	2.32129956088	-	8.00e-03	GO:0060745	mammary gland branching involved in pregnancy	BP
3	3	2.32129956088	-	8.00e-03	GO:0032202	telomere assembly	BP
3	3	2.32129956088	-	8.00e-03	GO:0071899	negative regulation of estrogen receptor binding	BP
3	3	2.32129956088	-	8.00e-03	GO:0045069	regulation of viral genome replication	BP
3	3	2.32129956088	-	8.00e-03	GO:0035984	cellular response to trichostatin A	BP
3	3	2.32129956088	-	8.00e-03	GO:0070141	response to UV-A	BP
3	3	2.32129956088	-	8.00e-03	GO:1903751	negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide	BP
3	3	2.32129956088	-	8.00e-03	GO:0061740	protein targeting to lysosome involved in chaperone-mediated autophagy	BP
3	3	2.32129956088	-	8.00e-03	GO:1902306	negative regulation of sodium ion transmembrane transport	BP
3	3	2.32129956088	-	8.00e-03	GO:1901026	ripoptosome assembly involved in necroptotic process	BP
3	3	2.32129956088	-	8.00e-03	GO:0015966	diadenosine tetraphosphate biosynthetic process	BP
