# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
GO:0004713	protein tyrosine kinase activity	27	49	2.542048661469029e-14	1.665041873262214e-11
GO:0004672	protein kinase activity	28	98	8.418365190245823e-07	0.0002757014599805507
GO:0004930	G protein-coupled receptor activity	13	35	3.759139561617946e-05	0.008207454709532514
GO:0016301	kinase activity	13	37	7.386433979169818e-05	0.010379752149506144
GO:0004697	protein kinase C activity	5	6	7.923474923287132e-05	0.010379752149506144
GO:0004715	non-membrane spanning protein tyrosine kinase activity	8	16	0.00010385440557997355	0.011048459794768787
GO:0051380	norepinephrine binding	4	4	0.0001349430203941226	0.011048459794768787
GO:0030235	nitric-oxide synthase regulator activity	4	4	0.0001349430203941226	0.011048459794768787
GO:0004435	phosphatidylinositol phospholipase C activity	5	7	0.00025257829269409026	0.018382086857181013
GO:0004674	protein serine/threonine kinase activity	39	211	0.000496795386827844	0.029581907124748893
GO:0005179	hormone activity	7	15	0.0004911915995606987	0.029581907124748893
GO:0016004	phospholipase activator activity	4	5	0.000616701872417816	0.03366164386947246
GO:0097110	scaffold protein binding	7	16	0.0007924538615448313	0.037075519950847464
GO:0001664	G protein-coupled receptor binding	7	16	0.0007924538615448313	0.037075519950847464
GO:0005184	neuropeptide hormone activity	5	9	0.0012581312020398976	0.043372417754533314
GO:0004712	protein serine/threonine/tyrosine kinase activity	5	9	0.0012581312020398976	0.043372417754533314
GO:0001965	G-protein alpha-subunit binding	5	9	0.0012581312020398976	0.043372417754533314
GO:0030911	TPR domain binding	3	3	0.0012541362677310883	0.043372417754533314
GO:0004993	G protein-coupled serotonin receptor activity	5	9	0.0012581312020398976	0.043372417754533314
