# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
GO:0005184	neuropeptide hormone activity	5	9	5.148048214388595e-07	8.030955214446208e-05
GO:0005179	hormone activity	5	15	1.104486026983309e-05	0.0005743327340313206
GO:0004930	G protein-coupled receptor activity	7	35	7.691073187394721e-06	0.0005743327340313206
GO:0004966	galanin receptor activity	3	4	3.8753244908690834e-05	0.0015113765514389425
GO:0051378	serotonin binding	3	6	0.00018767171370102044	0.005855357467471838
GO:0004435	phosphatidylinositol phospholipase C activity	3	7	0.000323226889151866	0.008403899117948515
GO:0047696	beta-adrenergic receptor kinase activity	2	2	0.00046219436979146435	0.009012790210933555
GO:0071886	1-(4-iodo-2,5-dimethoxyphenyl)propan-2-amine binding	2	2	0.00046219436979146435	0.009012790210933555
GO:0001965	G-protein alpha-subunit binding	3	9	0.0007514162643430576	0.0117220937237517
GO:0004993	G protein-coupled serotonin receptor activity	3	9	0.0007514162643430576	0.0117220937237517
GO:0004938	alpha2-adrenergic receptor activity	2	3	0.00136689391761979	0.01938504101351702
GO:0005096	GTPase activator activity	7	95	0.004291613978031944	0.046623958200288175
GO:0051379	epinephrine binding	2	5	0.004428159941075179	0.046623958200288175
GO:0001664	G protein-coupled receptor binding	3	16	0.004483072903873863	0.046623958200288175
GO:0017046	peptide hormone binding	2	5	0.004428159941075179	0.046623958200288175
