# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
11	11	4.78335187967	-	5.28e-12	GO:0060968	regulation of gene silencing	BP
3	3	4.78335187967	-	4.76e-05	GO:0007176	regulation of epidermal growth factor-activated receptor activity	BP
3	3	4.78335187967	-	4.76e-05	GO:0061198	fungiform papilla formation	BP
3	3	4.78335187967	-	4.76e-05	GO:0030801	positive regulation of cyclic nucleotide metabolic process	BP
3	3	4.78335187967	-	4.76e-05	GO:0018076	N-terminal peptidyl-lysine acetylation	BP
3	3	4.78335187967	-	4.76e-05	GO:0031281	positive regulation of cyclase activity	BP
2	2	4.78335187967	-	1.32e-03	GO:0001869	negative regulation of complement activation, lectin pathway	BP
2	2	4.78335187967	-	1.32e-03	GO:1905663	positive regulation of telomerase RNA reverse transcriptase activity	BP
2	2	4.78335187967	-	1.32e-03	GO:0032071	regulation of endodeoxyribonuclease activity	BP
2	2	4.78335187967	-	1.32e-03	GO:0051563	smooth endoplasmic reticulum calcium ion homeostasis	BP
2	2	4.78335187967	-	1.32e-03	GO:0002283	neutrophil activation involved in immune response	BP
2	2	4.78335187967	-	1.32e-03	GO:0032916	positive regulation of transforming growth factor beta3 production	BP
2	2	4.78335187967	-	1.32e-03	GO:0071174	mitotic spindle checkpoint	BP
2	2	4.78335187967	-	1.32e-03	GO:0002506	polysaccharide assembly with MHC class II protein complex	BP
2	2	4.78335187967	-	1.32e-03	GO:1903894	regulation of IRE1-mediated unfolded protein response	BP
2	2	4.78335187967	-	1.32e-03	GO:0048145	regulation of fibroblast proliferation	BP
2	2	4.78335187967	-	1.32e-03	GO:0060632	regulation of microtubule-based movement	BP
2	2	4.78335187967	-	1.32e-03	GO:0002431	Fc receptor mediated stimulatory signaling pathway	BP
2	2	4.78335187967	-	1.32e-03	GO:0036493	positive regulation of translation in response to endoplasmic reticulum stress	BP
2	2	4.78335187967	-	1.32e-03	GO:0055025	positive regulation of cardiac muscle tissue development	BP
2	2	4.78335187967	-	1.32e-03	GO:0035408	histone H3-T6 phosphorylation	BP
2	2	4.78335187967	-	1.32e-03	GO:0061308	cardiac neural crest cell development involved in heart development	BP
2	2	4.78335187967	-	1.32e-03	GO:0090035	positive regulation of chaperone-mediated protein complex assembly	BP
2	2	4.78335187967	-	1.32e-03	GO:0048340	paraxial mesoderm morphogenesis	BP
2	2	4.78335187967	-	1.32e-03	GO:0007070	negative regulation of transcription from RNA polymerase II promoter during mitotic cell cycle	BP
2	2	4.78335187967	-	1.32e-03	GO:0072368	regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter	BP
2	2	4.78335187967	-	1.32e-03	GO:0043366	beta selection	BP
2	2	4.78335187967	-	1.32e-03	GO:1904379	protein localization to cytosolic proteasome complex involved in ERAD pathway	BP
2	2	4.78335187967	-	1.32e-03	GO:0035728	response to hepatocyte growth factor	BP
1	1	4.78335187967	-	3.63e-02	GO:0090340	positive regulation of secretion of lysosomal enzymes	BP
1	1	4.78335187967	-	3.63e-02	GO:0060268	negative regulation of respiratory burst	BP
1	1	4.78335187967	-	3.63e-02	GO:0099641	anterograde axonal protein transport	BP
1	1	4.78335187967	-	3.63e-02	GO:0090343	positive regulation of cell aging	BP
1	1	4.78335187967	-	3.63e-02	GO:0002333	transitional one stage B cell differentiation	BP
1	1	4.78335187967	-	3.63e-02	GO:0050812	regulation of acyl-CoA biosynthetic process	BP
1	1	4.78335187967	-	3.63e-02	GO:0046671	negative regulation of retinal cell programmed cell death	BP
1	1	4.78335187967	-	3.63e-02	GO:0007344	pronuclear fusion	BP
1	1	4.78335187967	-	3.63e-02	GO:0071352	cellular response to interleukin-2	BP
1	1	4.78335187967	-	3.63e-02	GO:2000646	positive regulation of receptor catabolic process	BP
1	1	4.78335187967	-	3.63e-02	GO:0048532	anatomical structure arrangement	BP
1	1	4.78335187967	-	3.63e-02	GO:0046824	positive regulation of nucleocytoplasmic transport	BP
1	1	4.78335187967	-	3.63e-02	GO:0061326	renal tubule development	BP
1	1	4.78335187967	-	3.63e-02	GO:0061324	canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation	BP
1	1	4.78335187967	-	3.63e-02	GO:1903285	positive regulation of hydrogen peroxide catabolic process	BP
1	1	4.78335187967	-	3.63e-02	GO:1903284	positive regulation of glutathione peroxidase activity	BP
1	1	4.78335187967	-	3.63e-02	GO:1904568	cellular response to wortmannin	BP
1	1	4.78335187967	-	3.63e-02	GO:0002371	dendritic cell cytokine production	BP
1	1	4.78335187967	-	3.63e-02	GO:1904914	negative regulation of establishment of macromolecular complex localization to telomere	BP
1	1	4.78335187967	-	3.63e-02	GO:1904911	negative regulation of establishment of RNA localization to telomere	BP
1	1	4.78335187967	-	3.63e-02	GO:2001229	negative regulation of response to gamma radiation	BP
1	1	4.78335187967	-	3.63e-02	GO:0038116	chemokine (C-C motif) ligand 21 signaling pathway	BP
1	1	4.78335187967	-	3.63e-02	GO:0038115	chemokine (C-C motif) ligand 19 signaling pathway	BP
1	1	4.78335187967	-	3.63e-02	GO:1904764	chaperone-mediated autophagy translocation complex disassembly	BP
1	1	4.78335187967	-	3.63e-02	GO:0034670	chemotaxis to arachidonic acid	BP
1	1	4.78335187967	-	3.63e-02	GO:1903007	positive regulation of Lys63-specific deubiquitinase activity	BP
1	1	4.78335187967	-	3.63e-02	GO:1903006	positive regulation of protein K63-linked deubiquitination	BP
1	1	4.78335187967	-	3.63e-02	GO:2000522	positive regulation of immunological synapse formation	BP
1	1	4.78335187967	-	3.63e-02	GO:2000526	positive regulation of glycoprotein biosynthetic process involved in immunological synapse formation	BP
1	1	4.78335187967	-	3.63e-02	GO:2000525	positive regulation of T cell costimulation	BP
1	1	4.78335187967	-	3.63e-02	GO:0010522	regulation of calcium ion transport into cytosol	BP
1	1	4.78335187967	-	3.63e-02	GO:0099563	modification of synaptic structure	BP
1	1	4.78335187967	-	3.63e-02	GO:0070447	positive regulation of oligodendrocyte progenitor proliferation	BP
1	1	4.78335187967	-	3.63e-02	GO:0002885	positive regulation of hypersensitivity	BP
1	1	4.78335187967	-	3.63e-02	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	BP
1	1	4.78335187967	-	3.63e-02	GO:2000814	positive regulation of barbed-end actin filament capping	BP
1	1	4.78335187967	-	3.63e-02	GO:0033182	regulation of histone ubiquitination	BP
1	1	4.78335187967	-	3.63e-02	GO:0033184	positive regulation of histone ubiquitination	BP
1	1	4.78335187967	-	3.63e-02	GO:0031056	regulation of histone modification	BP
1	1	4.78335187967	-	3.63e-02	GO:0031058	positive regulation of histone modification	BP
1	1	4.78335187967	-	3.63e-02	GO:0061736	engulfment of target by autophagosome	BP
1	1	4.78335187967	-	3.63e-02	GO:1990859	cellular response to endothelin	BP
1	1	4.78335187967	-	3.63e-02	GO:0002842	positive regulation of T cell mediated immune response to tumor cell	BP
1	1	4.78335187967	-	3.63e-02	GO:0045728	respiratory burst after phagocytosis	BP
1	1	4.78335187967	-	3.63e-02	GO:0097022	lymphocyte migration into lymph node	BP
1	1	4.78335187967	-	3.63e-02	GO:0051446	positive regulation of meiotic cell cycle	BP
1	1	4.78335187967	-	3.63e-02	GO:0035037	sperm entry	BP
1	1	4.78335187967	-	3.63e-02	GO:0043375	CD8-positive, alpha-beta T cell lineage commitment	BP
1	1	4.78335187967	-	3.63e-02	GO:0032077	positive regulation of deoxyribonuclease activity	BP
1	1	4.78335187967	-	3.63e-02	GO:1904404	response to formaldehyde	BP
1	1	4.78335187967	-	3.63e-02	GO:0090096	positive regulation of metanephric cap mesenchymal cell proliferation	BP
1	1	4.78335187967	-	3.63e-02	GO:0060558	regulation of calcidiol 1-monooxygenase activity	BP
1	1	4.78335187967	-	3.63e-02	GO:0046327	glycerol biosynthetic process from pyruvate	BP
1	1	4.78335187967	-	3.63e-02	GO:0006425	glutaminyl-tRNA aminoacylation	BP
1	1	4.78335187967	-	3.63e-02	GO:0070489	T cell aggregation	BP
1	1	4.78335187967	-	3.63e-02	GO:0048685	negative regulation of collateral sprouting of intact axon in response to injury	BP
1	1	4.78335187967	-	3.63e-02	GO:1904792	positive regulation of shelterin complex assembly	BP
1	1	4.78335187967	-	3.63e-02	GO:1904793	regulation of euchromatin binding	BP
1	1	4.78335187967	-	3.63e-02	GO:0051249	regulation of lymphocyte activation	BP
1	1	4.78335187967	-	3.63e-02	GO:0010768	negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage	BP
1	1	4.78335187967	-	3.63e-02	GO:0010970	transport along microtubule	BP
1	1	4.78335187967	-	3.63e-02	GO:1905000	regulation of membrane repolarization during atrial cardiac muscle cell action potential	BP
1	1	4.78335187967	-	3.63e-02	GO:0070076	histone lysine demethylation	BP
1	1	4.78335187967	-	3.63e-02	GO:0071301	cellular response to vitamin B1	BP
1	1	4.78335187967	-	3.63e-02	GO:0006117	acetaldehyde metabolic process	BP
1	1	4.78335187967	-	3.63e-02	GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	BP
1	1	4.78335187967	-	3.63e-02	GO:0006582	melanin metabolic process	BP
1	1	4.78335187967	-	3.63e-02	GO:0006638	neutral lipid metabolic process	BP
1	1	4.78335187967	-	3.63e-02	GO:1990442	intrinsic apoptotic signaling pathway in response to nitrosative stress	BP
1	1	4.78335187967	-	3.63e-02	GO:0034397	telomere localization	BP
1	1	4.78335187967	-	3.63e-02	GO:0019089	transmission of virus	BP
1	1	4.78335187967	-	3.63e-02	GO:2000655	negative regulation of cellular response to testosterone stimulus	BP
1	1	4.78335187967	-	3.63e-02	GO:2000657	negative regulation of apolipoprotein binding	BP
1	1	4.78335187967	-	3.63e-02	GO:0048291	isotype switching to IgG isotypes	BP
1	1	4.78335187967	-	3.63e-02	GO:0043402	glucocorticoid mediated signaling pathway	BP
1	1	4.78335187967	-	3.63e-02	GO:0072434	signal transduction involved in mitotic G2 DNA damage checkpoint	BP
1	1	4.78335187967	-	3.63e-02	GO:0072431	signal transduction involved in mitotic G1 DNA damage checkpoint	BP
1	1	4.78335187967	-	3.63e-02	GO:0002368	B cell cytokine production	BP
1	1	4.78335187967	-	3.63e-02	GO:0072389	flavin adenine dinucleotide catabolic process	BP
1	1	4.78335187967	-	3.63e-02	GO:0072386	plus-end-directed organelle transport along microtubule	BP
1	1	4.78335187967	-	3.63e-02	GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	BP
1	1	4.78335187967	-	3.63e-02	GO:0002502	peptide antigen assembly with MHC class I protein complex	BP
1	1	4.78335187967	-	3.63e-02	GO:0035437	maintenance of protein localization in endoplasmic reticulum	BP
1	1	4.78335187967	-	3.63e-02	GO:1903755	positive regulation of SUMO transferase activity	BP
