# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
15	15	0.999895225314	-	6.06e-05	GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	BP
15	15	0.999895225314	-	6.06e-05	GO:0007099	centriole replication	BP
22	22	0.999895225314	-	4.69e-07	GO:0000717	nucleotide-excision repair, DNA duplex unwinding	BP
11	11	0.999895225314	-	9.73e-04	GO:0060968	regulation of gene silencing	BP
11	11	0.999895225314	-	9.73e-04	GO:0032786	positive regulation of DNA-templated transcription, elongation	BP
11	11	0.999895225314	-	9.73e-04	GO:0010390	histone monoubiquitination	BP
11	11	0.999895225314	-	9.73e-04	GO:1901653	cellular response to peptide	BP
11	11	0.999895225314	-	9.73e-04	GO:0060544	regulation of necroptotic process	BP
11	11	0.999895225314	-	9.73e-04	GO:1903364	positive regulation of cellular protein catabolic process	BP
19	19	0.999895225314	-	3.77e-06	GO:0070064	proline-rich region binding	MF
11	11	0.999895225314	-	9.73e-04	GO:0070410	co-SMAD binding	MF
11	11	0.999895225314	-	9.73e-04	GO:0070411	I-SMAD binding	MF
32	32	0.999895225314	-	4.49e-10	GO:0006335	DNA replication-dependent nucleosome assembly	BP
29	29	0.999895225314	-	3.62e-09	GO:0006294	nucleotide-excision repair, preincision complex assembly	BP
23	23	0.999895225314	-	2.34e-07	GO:0000715	nucleotide-excision repair, DNA damage recognition	BP
21	21	0.999895225314	-	9.39e-07	GO:0006295	nucleotide-excision repair, DNA incision, 3'-to lesion	BP
21	21	0.999895225314	-	9.39e-07	GO:0006293	nucleotide-excision repair, preincision complex stabilization	BP
14	14	0.999895225314	-	1.21e-04	GO:0042026	protein refolding	BP
13	13	0.999895225314	-	2.43e-04	GO:0097284	hepatocyte apoptotic process	BP
12	12	0.999895225314	-	4.86e-04	GO:0046902	regulation of mitochondrial membrane permeability	BP
12	12	0.999895225314	-	4.86e-04	GO:0043149	stress fiber assembly	BP
12	12	0.999895225314	-	4.86e-04	GO:0048024	regulation of mRNA splicing, via spliceosome	BP
12	12	0.999895225314	-	4.86e-04	GO:1904668	positive regulation of ubiquitin protein ligase activity	BP
12	12	0.999895225314	-	4.86e-04	GO:0035518	histone H2A monoubiquitination	BP
12	12	0.999895225314	-	4.86e-04	GO:0045820	negative regulation of glycolytic process	BP
8	8	0.999895225314	-	7.80e-03	GO:0033523	histone H2B ubiquitination	BP
8	8	0.999895225314	-	7.80e-03	GO:0033598	mammary gland epithelial cell proliferation	BP
8	8	0.999895225314	-	7.80e-03	GO:0071550	death-inducing signaling complex assembly	BP
8	8	0.999895225314	-	7.80e-03	GO:0075713	establishment of integrated proviral latency	BP
