# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
11	11	3.78335187967	-	4.03e-11	GO:0060968	regulation of gene silencing	BP
4	4	3.78335187967	-	2.77e-05	GO:0090400	stress-induced premature senescence	BP
4	4	3.78335187967	-	2.77e-05	GO:1903377	negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	BP
3	3	3.78335187967	-	3.82e-04	GO:0002553	histamine secretion by mast cell	BP
3	3	3.78335187967	-	3.82e-04	GO:0045069	regulation of viral genome replication	BP
3	3	3.78335187967	-	3.82e-04	GO:1903551	regulation of extracellular exosome assembly	BP
3	3	3.78335187967	-	3.82e-04	GO:0002902	regulation of B cell apoptotic process	BP
3	3	3.78335187967	-	3.82e-04	GO:0007176	regulation of epidermal growth factor-activated receptor activity	BP
3	3	3.78335187967	-	3.82e-04	GO:0061198	fungiform papilla formation	BP
3	3	3.78335187967	-	3.82e-04	GO:0030801	positive regulation of cyclic nucleotide metabolic process	BP
3	3	3.78335187967	-	3.82e-04	GO:0090063	positive regulation of microtubule nucleation	BP
3	3	3.78335187967	-	3.82e-04	GO:0018076	N-terminal peptidyl-lysine acetylation	BP
3	3	3.78335187967	-	3.82e-04	GO:0031281	positive regulation of cyclase activity	BP
2	2	3.78335187967	-	5.27e-03	GO:1900186	negative regulation of clathrin-dependent endocytosis	BP
2	2	3.78335187967	-	5.27e-03	GO:0001869	negative regulation of complement activation, lectin pathway	BP
2	2	3.78335187967	-	5.27e-03	GO:1905839	negative regulation of telomeric D-loop disassembly	BP
2	2	3.78335187967	-	5.27e-03	GO:1905663	positive regulation of telomerase RNA reverse transcriptase activity	BP
2	2	3.78335187967	-	5.27e-03	GO:0002032	desensitization of G-protein coupled receptor protein signaling pathway by arrestin	BP
2	2	3.78335187967	-	5.27e-03	GO:0032071	regulation of endodeoxyribonuclease activity	BP
2	2	3.78335187967	-	5.27e-03	GO:1902530	positive regulation of protein linear polyubiquitination	BP
2	2	3.78335187967	-	5.27e-03	GO:0051563	smooth endoplasmic reticulum calcium ion homeostasis	BP
2	2	3.78335187967	-	5.27e-03	GO:0046166	glyceraldehyde-3-phosphate biosynthetic process	BP
2	2	3.78335187967	-	5.27e-03	GO:0010767	regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage	BP
2	2	3.78335187967	-	5.27e-03	GO:0002283	neutrophil activation involved in immune response	BP
2	2	3.78335187967	-	5.27e-03	GO:2000615	regulation of histone H3-K9 acetylation	BP
2	2	3.78335187967	-	5.27e-03	GO:0032916	positive regulation of transforming growth factor beta3 production	BP
2	2	3.78335187967	-	5.27e-03	GO:0071174	mitotic spindle checkpoint	BP
2	2	3.78335187967	-	5.27e-03	GO:1905366	negative regulation of intralumenal vesicle formation	BP
2	2	3.78335187967	-	5.27e-03	GO:0002506	polysaccharide assembly with MHC class II protein complex	BP
2	2	3.78335187967	-	5.27e-03	GO:0035408	histone H3-T6 phosphorylation	BP
2	2	3.78335187967	-	5.27e-03	GO:1903894	regulation of IRE1-mediated unfolded protein response	BP
2	2	3.78335187967	-	5.27e-03	GO:0048145	regulation of fibroblast proliferation	BP
2	2	3.78335187967	-	5.27e-03	GO:0036369	transcription factor catabolic process	BP
2	2	3.78335187967	-	5.27e-03	GO:0060632	regulation of microtubule-based movement	BP
2	2	3.78335187967	-	5.27e-03	GO:1904293	negative regulation of ERAD pathway	BP
2	2	3.78335187967	-	5.27e-03	GO:0015966	diadenosine tetraphosphate biosynthetic process	BP
2	2	3.78335187967	-	5.27e-03	GO:0002431	Fc receptor mediated stimulatory signaling pathway	BP
2	2	3.78335187967	-	5.27e-03	GO:0036493	positive regulation of translation in response to endoplasmic reticulum stress	BP
2	2	3.78335187967	-	5.27e-03	GO:0055025	positive regulation of cardiac muscle tissue development	BP
2	2	3.78335187967	-	5.27e-03	GO:0061308	cardiac neural crest cell development involved in heart development	BP
2	2	3.78335187967	-	5.27e-03	GO:0090035	positive regulation of chaperone-mediated protein complex assembly	BP
2	2	3.78335187967	-	5.27e-03	GO:0048340	paraxial mesoderm morphogenesis	BP
2	2	3.78335187967	-	5.27e-03	GO:0001805	positive regulation of type III hypersensitivity	BP
2	2	3.78335187967	-	5.27e-03	GO:1904424	regulation of GTP binding	BP
2	2	3.78335187967	-	5.27e-03	GO:1902728	positive regulation of growth factor dependent skeletal muscle satellite cell proliferation	BP
2	2	3.78335187967	-	5.27e-03	GO:0007070	negative regulation of transcription from RNA polymerase II promoter during mitotic cell cycle	BP
2	2	3.78335187967	-	5.27e-03	GO:2000157	negative regulation of ubiquitin-specific protease activity	BP
2	2	3.78335187967	-	5.27e-03	GO:0014736	negative regulation of muscle atrophy	BP
2	2	3.78335187967	-	5.27e-03	GO:1905778	negative regulation of exonuclease activity	BP
2	2	3.78335187967	-	5.27e-03	GO:0031943	regulation of glucocorticoid metabolic process	BP
2	2	3.78335187967	-	5.27e-03	GO:0072368	regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter	BP
2	2	3.78335187967	-	5.27e-03	GO:1903094	negative regulation of protein K48-linked deubiquitination	BP
2	2	3.78335187967	-	5.27e-03	GO:0043366	beta selection	BP
2	2	3.78335187967	-	5.27e-03	GO:1904379	protein localization to cytosolic proteasome complex involved in ERAD pathway	BP
2	2	3.78335187967	-	5.27e-03	GO:0035728	response to hepatocyte growth factor	BP
2	2	3.78335187967	-	5.27e-03	GO:0032214	negative regulation of telomere maintenance via semi-conservative replication	BP
2	2	3.78335187967	-	5.27e-03	GO:0086098	angiotensin-activated signaling pathway involved in heart process	BP
2	2	3.78335187967	-	5.27e-03	GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate	BP
