# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
15	15	0.999895225314	-	6.06e-05	GO:0007099	centriole replication	BP
19	19	0.999895225314	-	3.77e-06	GO:0070987	error-free translesion synthesis	BP
11	11	0.999895225314	-	9.73e-04	GO:0060968	regulation of gene silencing	BP
11	11	0.999895225314	-	9.73e-04	GO:0070914	UV-damage excision repair	BP
11	11	0.999895225314	-	9.73e-04	GO:0010390	histone monoubiquitination	BP
11	11	0.999895225314	-	9.73e-04	GO:1901653	cellular response to peptide	BP
11	11	0.999895225314	-	9.73e-04	GO:0006266	DNA ligation	BP
11	11	0.999895225314	-	9.73e-04	GO:0060544	regulation of necroptotic process	BP
11	11	0.999895225314	-	9.73e-04	GO:0035615	clathrin adaptor activity	MF
11	11	0.999895225314	-	9.73e-04	GO:0031996	thioesterase binding	MF
11	11	0.999895225314	-	9.73e-04	GO:0070411	I-SMAD binding	MF
34	34	0.999895225314	-	1.12e-10	GO:0000731	DNA synthesis involved in DNA repair	BP
32	32	0.999895225314	-	4.49e-10	GO:0006335	DNA replication-dependent nucleosome assembly	BP
26	26	0.999895225314	-	2.91e-08	GO:0016233	telomere capping	BP
26	26	0.999895225314	-	2.91e-08	GO:0006336	DNA replication-independent nucleosome assembly	BP
24	24	0.999895225314	-	1.17e-07	GO:0051403	stress-activated MAPK cascade	BP
23	23	0.999895225314	-	2.34e-07	GO:0000715	nucleotide-excision repair, DNA damage recognition	BP
16	16	0.999895225314	-	3.03e-05	GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	BP
14	14	0.999895225314	-	1.21e-04	GO:0042026	protein refolding	BP
13	13	0.999895225314	-	2.43e-04	GO:1904668	positive regulation of ubiquitin protein ligase activity	BP
12	12	0.999895225314	-	4.86e-04	GO:0046902	regulation of mitochondrial membrane permeability	BP
12	12	0.999895225314	-	4.86e-04	GO:0097284	hepatocyte apoptotic process	BP
12	12	0.999895225314	-	4.86e-04	GO:0035518	histone H2A monoubiquitination	BP
12	12	0.999895225314	-	4.86e-04	GO:0045820	negative regulation of glycolytic process	BP
8	8	0.999895225314	-	7.80e-03	GO:0033523	histone H2B ubiquitination	BP
8	8	0.999895225314	-	7.80e-03	GO:1990416	cellular response to brain-derived neurotrophic factor stimulus	BP
8	8	0.999895225314	-	7.80e-03	GO:0033598	mammary gland epithelial cell proliferation	BP
8	8	0.999895225314	-	7.80e-03	GO:0071550	death-inducing signaling complex assembly	BP
8	8	0.999895225314	-	7.80e-03	GO:0075713	establishment of integrated proviral latency	BP
8	8	0.999895225314	-	7.80e-03	GO:0006268	DNA unwinding involved in DNA replication	BP
8	8	0.999895225314	-	7.80e-03	GO:0030422	production of siRNA involved in RNA interference	BP
8	8	0.999895225314	-	7.80e-03	GO:0006975	DNA damage induced protein phosphorylation	BP
8	8	0.999895225314	-	7.80e-03	GO:0032790	ribosome disassembly	BP
