# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
11	11	4.32077599163	-	9.40e-11	GO:0060968	regulation of gene silencing	BP
4	4	4.32077599163	-	6.22e-06	GO:0030043	actin filament fragmentation	BP
4	4	4.32077599163	-	6.22e-06	GO:0032205	negative regulation of telomere maintenance	BP
4	4	4.32077599163	-	6.22e-06	GO:0031860	telomeric 3' overhang formation	BP
4	4	4.32077599163	-	6.22e-06	GO:1904431	positive regulation of t-circle formation	BP
3	3	4.32077599163	-	1.25e-04	GO:0031627	telomeric loop formation	BP
3	3	4.32077599163	-	1.25e-04	GO:0032202	telomere assembly	BP
2	2	4.32077599163	-	2.50e-03	GO:0000019	regulation of mitotic recombination	BP
2	2	4.32077599163	-	2.50e-03	GO:1905839	negative regulation of telomeric D-loop disassembly	BP
2	2	4.32077599163	-	2.50e-03	GO:2001295	malonyl-CoA biosynthetic process	BP
2	2	4.32077599163	-	2.50e-03	GO:0046166	glyceraldehyde-3-phosphate biosynthetic process	BP
2	2	4.32077599163	-	2.50e-03	GO:0097695	establishment of macromolecular complex localization to telomere	BP
2	2	4.32077599163	-	2.50e-03	GO:0097694	establishment of RNA localization to telomere	BP
2	2	4.32077599163	-	2.50e-03	GO:0019085	early viral transcription	BP
2	2	4.32077599163	-	2.50e-03	GO:0046831	regulation of RNA export from nucleus	BP
2	2	4.32077599163	-	2.50e-03	GO:0070256	negative regulation of mucus secretion	BP
2	2	4.32077599163	-	2.50e-03	GO:0042323	negative regulation of circadian sleep/wake cycle, non-REM sleep	BP
2	2	4.32077599163	-	2.50e-03	GO:1902722	positive regulation of prolactin secretion	BP
2	2	4.32077599163	-	2.50e-03	GO:0007070	negative regulation of transcription from RNA polymerase II promoter during mitotic cell cycle	BP
2	2	4.32077599163	-	2.50e-03	GO:0031134	sister chromatid biorientation	BP
2	2	4.32077599163	-	2.50e-03	GO:0000720	pyrimidine dimer repair by nucleotide-excision repair	BP
2	2	4.32077599163	-	2.50e-03	GO:1904884	positive regulation of telomerase catalytic core complex assembly	BP
2	2	4.32077599163	-	2.50e-03	GO:1905778	negative regulation of exonuclease activity	BP
2	2	4.32077599163	-	2.50e-03	GO:1901253	negative regulation of intracellular transport of viral material	BP
2	2	4.32077599163	-	2.50e-03	GO:0005999	xylulose biosynthetic process	BP
2	2	4.32077599163	-	2.50e-03	GO:0019858	cytosine metabolic process	BP
2	2	4.32077599163	-	2.50e-03	GO:0032214	negative regulation of telomere maintenance via semi-conservative replication	BP
2	2	4.32077599163	-	2.50e-03	GO:0000710	meiotic mismatch repair	BP
2	2	4.32077599163	-	2.50e-03	GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate	BP
1	1	4.32077599163	-	5.00e-02	GO:0090343	positive regulation of cell aging	BP
1	1	4.32077599163	-	5.00e-02	GO:0099641	anterograde axonal protein transport	BP
1	1	4.32077599163	-	5.00e-02	GO:0018106	peptidyl-histidine phosphorylation	BP
1	1	4.32077599163	-	5.00e-02	GO:0002333	transitional one stage B cell differentiation	BP
1	1	4.32077599163	-	5.00e-02	GO:0007344	pronuclear fusion	BP
1	1	4.32077599163	-	5.00e-02	GO:1904914	negative regulation of establishment of macromolecular complex localization to telomere	BP
1	1	4.32077599163	-	5.00e-02	GO:1904911	negative regulation of establishment of RNA localization to telomere	BP
1	1	4.32077599163	-	5.00e-02	GO:2001229	negative regulation of response to gamma radiation	BP
1	1	4.32077599163	-	5.00e-02	GO:1904764	chaperone-mediated autophagy translocation complex disassembly	BP
1	1	4.32077599163	-	5.00e-02	GO:0000053	argininosuccinate metabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:0010522	regulation of calcium ion transport into cytosol	BP
1	1	4.32077599163	-	5.00e-02	GO:0070130	negative regulation of mitochondrial translation	BP
1	1	4.32077599163	-	5.00e-02	GO:0071268	homocysteine biosynthetic process	BP
1	1	4.32077599163	-	5.00e-02	GO:1904036	negative regulation of epithelial cell apoptotic process	BP
1	1	4.32077599163	-	5.00e-02	GO:0120012	intermembrane sphingolipid transfer	BP
1	1	4.32077599163	-	5.00e-02	GO:0035229	positive regulation of glutamate-cysteine ligase activity	BP
1	1	4.32077599163	-	5.00e-02	GO:0034635	glutathione transport	BP
1	1	4.32077599163	-	5.00e-02	GO:0035752	lysosomal lumen pH elevation	BP
1	1	4.32077599163	-	5.00e-02	GO:2000814	positive regulation of barbed-end actin filament capping	BP
1	1	4.32077599163	-	5.00e-02	GO:0033184	positive regulation of histone ubiquitination	BP
1	1	4.32077599163	-	5.00e-02	GO:0031056	regulation of histone modification	BP
1	1	4.32077599163	-	5.00e-02	GO:0003138	primary heart field specification	BP
1	1	4.32077599163	-	5.00e-02	GO:0097214	positive regulation of lysosomal membrane permeability	BP
1	1	4.32077599163	-	5.00e-02	GO:1902846	positive regulation of mitotic spindle elongation	BP
1	1	4.32077599163	-	5.00e-02	GO:1990859	cellular response to endothelin	BP
1	1	4.32077599163	-	5.00e-02	GO:0097497	blood vessel endothelial cell delamination	BP
1	1	4.32077599163	-	5.00e-02	GO:1903626	positive regulation of DNA catabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:0002840	regulation of T cell mediated immune response to tumor cell	BP
1	1	4.32077599163	-	5.00e-02	GO:0002842	positive regulation of T cell mediated immune response to tumor cell	BP
1	1	4.32077599163	-	5.00e-02	GO:0035711	T-helper 1 cell activation	BP
1	1	4.32077599163	-	5.00e-02	GO:0060598	dichotomous subdivision of terminal units involved in mammary gland duct morphogenesis	BP
1	1	4.32077599163	-	5.00e-02	GO:1905875	negative regulation of postsynaptic density organization	BP
1	1	4.32077599163	-	5.00e-02	GO:1905873	positive regulation of protein localization to cell leading edge	BP
1	1	4.32077599163	-	5.00e-02	GO:0061508	CDP phosphorylation	BP
1	1	4.32077599163	-	5.00e-02	GO:0043371	negative regulation of CD4-positive, alpha-beta T cell differentiation	BP
1	1	4.32077599163	-	5.00e-02	GO:0032078	negative regulation of endodeoxyribonuclease activity	BP
1	1	4.32077599163	-	5.00e-02	GO:0032072	regulation of restriction endodeoxyribonuclease activity	BP
1	1	4.32077599163	-	5.00e-02	GO:0032077	positive regulation of deoxyribonuclease activity	BP
1	1	4.32077599163	-	5.00e-02	GO:0019242	methylglyoxal biosynthetic process	BP
1	1	4.32077599163	-	5.00e-02	GO:1904404	response to formaldehyde	BP
1	1	4.32077599163	-	5.00e-02	GO:0090096	positive regulation of metanephric cap mesenchymal cell proliferation	BP
1	1	4.32077599163	-	5.00e-02	GO:0032244	positive regulation of nucleoside transport	BP
1	1	4.32077599163	-	5.00e-02	GO:0009789	positive regulation of abscisic acid-activated signaling pathway	BP
1	1	4.32077599163	-	5.00e-02	GO:0001575	globoside metabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:0060558	regulation of calcidiol 1-monooxygenase activity	BP
1	1	4.32077599163	-	5.00e-02	GO:0009200	deoxyribonucleoside triphosphate metabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:1990774	tumor necrosis factor secretion	BP
1	1	4.32077599163	-	5.00e-02	GO:0009087	methionine catabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:0032208	negative regulation of telomere maintenance via recombination	BP
1	1	4.32077599163	-	5.00e-02	GO:0002246	wound healing involved in inflammatory response	BP
1	1	4.32077599163	-	5.00e-02	GO:1904792	positive regulation of shelterin complex assembly	BP
1	1	4.32077599163	-	5.00e-02	GO:0051610	serotonin uptake	BP
1	1	4.32077599163	-	5.00e-02	GO:0071071	regulation of phospholipid biosynthetic process	BP
1	1	4.32077599163	-	5.00e-02	GO:0006157	deoxyadenosine catabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:1903824	negative regulation of telomere single strand break repair	BP
1	1	4.32077599163	-	5.00e-02	GO:0097698	telomere maintenance via base-excision repair	BP
1	1	4.32077599163	-	5.00e-02	GO:1901856	negative regulation of cellular respiration	BP
1	1	4.32077599163	-	5.00e-02	GO:0045185	maintenance of protein location	BP
1	1	4.32077599163	-	5.00e-02	GO:0033514	L-lysine catabolic process to acetyl-CoA via L-pipecolate	BP
1	1	4.32077599163	-	5.00e-02	GO:0060709	glycogen cell differentiation involved in embryonic placenta development	BP
1	1	4.32077599163	-	5.00e-02	GO:1903376	regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	BP
1	1	4.32077599163	-	5.00e-02	GO:0071301	cellular response to vitamin B1	BP
1	1	4.32077599163	-	5.00e-02	GO:0048569	post-embryonic animal organ development	BP
1	1	4.32077599163	-	5.00e-02	GO:0032621	interleukin-18 production	BP
1	1	4.32077599163	-	5.00e-02	GO:0097291	renal phosphate ion absorption	BP
1	1	4.32077599163	-	5.00e-02	GO:2000655	negative regulation of cellular response to testosterone stimulus	BP
