# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
11	11	3.3218233202	-	9.65e-12	GO:0060968	regulation of gene silencing	BP
26	26	3.3218233202	-	1.18e-11	GO:0016233	telomere capping	BP
9	9	3.3218233202	-	9.77e-10	GO:0061820	telomeric D-loop disassembly	BP
4	4	3.3218233202	-	9.96e-05	GO:0030043	actin filament fragmentation	BP
4	4	3.3218233202	-	9.96e-05	GO:0032205	negative regulation of telomere maintenance	BP
4	4	3.3218233202	-	9.96e-05	GO:0018216	peptidyl-arginine methylation	BP
4	4	3.3218233202	-	9.96e-05	GO:0031860	telomeric 3' overhang formation	BP
4	4	3.3218233202	-	9.96e-05	GO:1904431	positive regulation of t-circle formation	BP
3	3	3.3218233202	-	9.98e-04	GO:0031627	telomeric loop formation	BP
3	3	3.3218233202	-	9.98e-04	GO:0032202	telomere assembly	BP
3	3	3.3218233202	-	9.98e-04	GO:0035984	cellular response to trichostatin A	BP
3	3	3.3218233202	-	9.98e-04	GO:0070141	response to UV-A	BP
3	3	3.3218233202	-	9.98e-04	GO:0044208	'de novo' AMP biosynthetic process	BP
3	3	3.3218233202	-	9.98e-04	GO:0090135	actin filament branching	BP
3	3	3.3218233202	-	9.98e-04	GO:0061198	fungiform papilla formation	BP
3	3	3.3218233202	-	9.98e-04	GO:2000111	positive regulation of macrophage apoptotic process	BP
3	3	3.3218233202	-	9.98e-04	GO:0018076	N-terminal peptidyl-lysine acetylation	BP
3	3	3.3218233202	-	9.98e-04	GO:0009051	pentose-phosphate shunt, oxidative branch	BP
3	3	3.3218233202	-	9.98e-04	GO:0031281	positive regulation of cyclase activity	BP
3	3	3.3218233202	-	9.98e-04	GO:0070370	cellular heat acclimation	BP
2	2	3.3218233202	-	9.99e-03	GO:2000642	negative regulation of early endosome to late endosome transport	BP
2	2	3.3218233202	-	9.99e-03	GO:0032675	regulation of interleukin-6 production	BP
2	2	3.3218233202	-	9.99e-03	GO:0000019	regulation of mitotic recombination	BP
2	2	3.3218233202	-	9.99e-03	GO:1905839	negative regulation of telomeric D-loop disassembly	BP
2	2	3.3218233202	-	9.99e-03	GO:0071417	cellular response to organonitrogen compound	BP
2	2	3.3218233202	-	9.99e-03	GO:1905663	positive regulation of telomerase RNA reverse transcriptase activity	BP
2	2	3.3218233202	-	9.99e-03	GO:0032071	regulation of endodeoxyribonuclease activity	BP
2	2	3.3218233202	-	9.99e-03	GO:1902530	positive regulation of protein linear polyubiquitination	BP
2	2	3.3218233202	-	9.99e-03	GO:0051563	smooth endoplasmic reticulum calcium ion homeostasis	BP
2	2	3.3218233202	-	9.99e-03	GO:2001295	malonyl-CoA biosynthetic process	BP
2	2	3.3218233202	-	9.99e-03	GO:0046166	glyceraldehyde-3-phosphate biosynthetic process	BP
2	2	3.3218233202	-	9.99e-03	GO:0019322	pentose biosynthetic process	BP
2	2	3.3218233202	-	9.99e-03	GO:0097695	establishment of macromolecular complex localization to telomere	BP
2	2	3.3218233202	-	9.99e-03	GO:0097694	establishment of RNA localization to telomere	BP
2	2	3.3218233202	-	9.99e-03	GO:0034971	histone H3-R17 methylation	BP
2	2	3.3218233202	-	9.99e-03	GO:0019085	early viral transcription	BP
2	2	3.3218233202	-	9.99e-03	GO:0046831	regulation of RNA export from nucleus	BP
2	2	3.3218233202	-	9.99e-03	GO:0090042	tubulin deacetylation	BP
2	2	3.3218233202	-	9.99e-03	GO:0035408	histone H3-T6 phosphorylation	BP
2	2	3.3218233202	-	9.99e-03	GO:0032785	negative regulation of DNA-templated transcription, elongation	BP
2	2	3.3218233202	-	9.99e-03	GO:1903894	regulation of IRE1-mediated unfolded protein response	BP
2	2	3.3218233202	-	9.99e-03	GO:0000354	cis assembly of pre-catalytic spliceosome	BP
2	2	3.3218233202	-	9.99e-03	GO:0010603	regulation of cytoplasmic mRNA processing body assembly	BP
2	2	3.3218233202	-	9.99e-03	GO:0036369	transcription factor catabolic process	BP
