# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-416476	G alpha (q) signalling events	19	153	9.074289125175759e-12	5.780322172736958e-09
R-HSA-380095	Tachykinin receptors bind tachykinins	5	5	1.314798024554942e-09	4.1876317082074897e-07
R-HSA-418597	G alpha (z) signalling events	10	48	5.546599915062983e-09	1.1777280486317069e-06
R-HSA-400206	Regulation of lipid metabolism by PPARalpha	7	20	2.2697016971295695e-08	3.614499952678839e-06
R-HSA-400253	Circadian Clock	10	57	3.2127156821047926e-08	4.092999779001506e-06
R-HSA-418594	G alpha (i) signalling events	17	211	9.337049643620767e-08	9.912834371644048e-06
R-HSA-1368082	RORA activates gene expression	6	18	3.386406734183629e-07	2.6964263620937144e-05
R-HSA-400042	Adrenaline,noradrenaline inhibits insulin secretion	7	28	3.093022225859902e-07	2.6964263620937144e-05
R-HSA-9009391	Extra-nuclear estrogen signaling	9	57	4.133010217651074e-07	2.925252787381927e-05
R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	10	84	1.387491665857608e-06	8.838321911512963e-05
R-HSA-418555	G alpha (s) signalling events	12	128	1.6166663182239391e-06	9.361967679169539e-05
R-HSA-9623433	NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis	4	7	2.674701240281706e-06	0.00014198205750495392
R-HSA-1989781	PPARA activates gene expression	11	114	3.3613453916965786e-06	0.00016470592419313236
R-HSA-9660821	ADORA2B mediated anti-inflammatory cytokines production	10	117	2.7768441696188586e-05	0.0012634640971765805
R-HSA-9029569	NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux	6	37	3.248754071834624e-05	0.00135302435620941
R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	7	55	3.6108970259905765e-05	0.00135302435620941
R-HSA-430116	GP1b-IX-V activation signalling	4	12	3.539741270205463e-05	0.00135302435620941
R-HSA-390648	Muscarinic acetylcholine receptors	3	5	4.662110451242002e-05	0.0016498690874673083
R-HSA-418592	ADP signalling through P2Y purinoceptor 1	5	25	5.3068388661073215e-05	0.001779187556689665
R-HSA-170670	Adenylate cyclase inhibitory pathway	4	14	6.970816116836014e-05	0.002220204933212271
R-HSA-1368108	BMAL1:CLOCK,NPAS2 activates circadian gene expression	5	27	7.84580419102311e-05	0.002379893937943677
R-HSA-844456	The NLRP3 inflammasome	4	15	9.380544693902977e-05	0.0026093688593582104
R-HSA-202040	G-protein activation	5	28	9.421583008671717e-05	0.0026093688593582104
R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	8	87	0.00010735329958820638	0.0027512810160944586
R-HSA-1296041	Activation of G protein gated Potassium channels	5	29	0.00011229718433038605	0.0027512810160944586
R-HSA-997272	Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits	5	29	0.00011229718433038605	0.0027512810160944586
R-HSA-1433559	Regulation of KIT signaling	4	16	0.00012342851180274938	0.0028079986435125483
R-HSA-1295596	Spry regulation of FGF signaling	4	16	0.00012342851180274938	0.0028079986435125483
R-HSA-380259	Loss of Nlp from mitotic centrosomes	7	69	0.0001574304558967604	0.003071786835564893
R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome	7	69	0.0001574304558967604	0.003071786835564893
R-HSA-164843	2-LTR circle formation	3	7	0.00015913495380477468	0.003071786835564893
R-HSA-111933	Calmodulin induced events	3	7	0.00015913495380477468	0.003071786835564893
