#Id	Score
1026	0.062623
9759	0.062602
3303	0.062595
1459	0.062566
7186	0.062563
2316	0.06253
8517	0.062526
10524	0.062508
1020	0.062506
5580	0.062472
10014	0.062446
1387	0.062429
409	0.062423
4087	0.062385
3609	0.062358
5499	0.062353
10155	0.062338
9146	0.062306
3611	0.062302
2274	0.062302
6709	0.0623
1452	0.0623
11337	0.062299
6790	0.062291
5058	0.062287
23411	0.06228
23524	0.062278
5347	0.062204
7314	0.062142
5295	0.062127
5515	0.062109
81631	0.062109
142	0.062108
4691	0.062098
10694	0.062095
4176	0.062088
1660	0.062084
4089	0.061966
6667	0.061957
8841	0.061951
5430	0.061923
4904	0.061919
5595	0.061892
867	0.061873
11140	0.061869
9641	0.061855
6203	0.061848
2146	0.061846
3838	0.061836
8607	0.06182
29110	0.061819
6426	0.061818
5315	0.061809
9212	0.061792
1213	0.061779
8450	0.061753
408	0.061719
5925	0.061716
57154	0.061691
5111	0.06169
1386	0.061676
2130	0.06165
6188	0.061638
10492	0.061629
1025	0.061627
6950	0.061598
23435	0.061591
6418	0.061588
8065	0.061569
5684	0.061546
1937	0.061534
8453	0.061522
6134	0.061519
9991	0.06151
6625	0.061507
648	0.061505
5518	0.061496
7159	0.061478
3187	0.06147
7203	0.06147
1654	0.061465
3184	0.061461
4670	0.061459
1019	0.061452
10521	0.06145
10383	0.061421
55611	0.061418
2064	0.061417
6774	0.061413
1655	0.061403
5879	0.061397
8945	0.061394
998	0.061345
8826	0.061331
1778	0.061315
857	0.061296
472	0.061259
2801	0.061238
5478	0.06123
6850	0.061227
55781	0.06122
9349	0.061203
7520	0.061187
6198	0.061166
6208	0.061166
54165	0.061165
6119	0.061162
23028	0.061146
5062	0.061121
6597	0.061118
5335	0.06111
23512	0.061109
6598	0.061105
6789	0.061105
5500	0.061098
5725	0.061042
498	0.061039
10013	0.061039
5601	0.061009
6205	0.061007
2908	0.061005
10576	0.061003
6222	0.061
26986	0.060998
6622	0.060987
1111	0.060987
22948	0.060981
3181	0.060978
7150	0.060958
4137	0.060952
708	0.060946
4851	0.060944
3717	0.060943
8655	0.060934
10494	0.060931
293	0.060927
9775	0.060922
11091	0.060917
6207	0.06091
4734	0.06091
7013	0.0609
6189	0.060896
7132	0.060895
302	0.060888
9294	0.060879
2353	0.060873
695	0.060871
1445	0.060846
8878	0.060843
3183	0.06083
2023	0.060824
7514	0.060819
9978	0.060816
5987	0.060813
9112	0.060795
23451	0.060793
4067	0.060791
2017	0.060786
1072	0.060785
6230	0.060762
1936	0.060759
84464	0.060757
6160	0.06075
7528	0.060742
3551	0.06074
705	0.060735
6599	0.060716
6223	0.06071
3185	0.060708
5682	0.060705
324	0.060689
292	0.060676
3837	0.060642
3305	0.060639
6195	0.060635
6386	0.060631
841	0.060605
836	0.060601
1147	0.060573
2010	0.06057
9584	0.060569
5710	0.06055
10399	0.060545
10376	0.060539
9924	0.060537
2521	0.060533
6224	0.060528
6147	0.060492
71	0.060464
5717	0.060463
51474	0.060452
1642	0.060452
117178	0.060419
3014	0.060417
6310	0.060412
10514	0.06041
10992	0.060403
1198	0.060398
9859	0.060398
6193	0.060394
6135	0.060385
6633	0.060385
10015	0.060371
1385	0.060367
5928	0.060355
6136	0.060355
81	0.060347
6741	0.060345
26135	0.060341
51631	0.060338
2475	0.060334
580	0.060324
908	0.060319
7334	0.060319
30011	0.060317
7846	0.060317
9470	0.060311
6202	0.060308
7014	0.060305
6125	0.060293
7284	0.060279
9782	0.060267
6601	0.060263
7323	0.06025
5468	0.060249
4171	0.060243
6187	0.060232
84790	0.060232
1938	0.060229
4174	0.060218
8471	0.060217
6711	0.060214
2670	0.060209
6231	0.060208
6137	0.060207
1399	0.060202
5610	0.060191
7874	0.060191
4163	0.060181
3276	0.060164
6772	0.060164
6885	0.06016
5250	0.06016
10933	0.060149
1627	0.060148
5590	0.060146
4194	0.060141
5296	0.060134
7317	0.06013
22919	0.060129
5708	0.060127
5359	0.060126
9093	0.060117
9218	0.060117
4000	0.060113
4188	0.06011
10419	0.060108
85302	0.060104
1785	0.060101
10342	0.060097
10236	0.060094
5536	0.060094
5584	0.060073
10921	0.060066
1742	0.06005
5034	0.060048
5663	0.060046
4628	0.060044
25913	0.060039
382	0.060038
6421	0.060034
3875	0.060031
1051	0.060025
6124	0.060022
3932	0.060013
4214	0.06001
5564	0.06001
5901	0.060008
10574	0.059999
3265	0.059998
9943	0.059994
5931	0.059984
6788	0.059975
10146	0.059971
3688	0.059966
1173	0.059965
9774	0.05996
56893	0.059959
1653	0.059949
56658	0.059949
5781	0.059947
1487	0.059947
2113	0.059946
7283	0.059945
8451	0.059943
23020	0.059916
7277	0.059914
7168	0.059902
6472	0.059899
51741	0.059886
7321	0.059881
4133	0.059879
5093	0.059872
7083	0.059872
1601	0.059872
1107	0.059871
4792	0.059861
10657	0.05985
6191	0.05985
5885	0.059849
4215	0.059838
4690	0.059834
1080	0.059831
6194	0.059831
7917	0.059829
9564	0.059817
3055	0.059816
3091	0.059815
9611	0.059809
51377	0.059806
26227	0.059803
2185	0.059795
2091	0.059789
6129	0.059789
5914	0.059788
22954	0.059787
6206	0.059781
81608	0.059768
6152	0.059766
6500	0.059761
891	0.059758
3301	0.059755
87	0.059755
1153	0.059737
3106	0.059736
790	0.059734
5700	0.059724
2969	0.059715
811	0.059711
6227	0.059711
2060	0.05971
4659	0.059704
7337	0.059703
9113	0.059694
64210	0.059693
6204	0.059691
3692	0.059689
1616	0.059687
2194	0.059679
6925	0.059679
1315	0.059677
10250	0.059676
6477	0.059674
6156	0.059671
1434	0.05967
3297	0.059669
6233	0.059667
8428	0.059666
6132	0.059666
29079	0.059666
5921	0.059664
3480	0.059662
166	0.059661
5705	0.059656
991	0.059655
25942	0.059652
7417	0.059648
6839	0.059642
6427	0.059641
4673	0.059641
10432	0.059634
6606	0.059631
2263	0.059628
660	0.059625
11338	0.059617
10963	0.059609
7048	0.059608
1869	0.059606
51547	0.059606
56257	0.059601
5688	0.059597
208	0.059593
10989	0.059584
5521	0.059583
55183	0.059581
7430	0.059575
51588	0.059574
4436	0.059573
5170	0.059571
3661	0.059569
5573	0.059567
1665	0.059566
5451	0.059564
328	0.05956
369	0.059547
3801	0.059543
156	0.05953
7535	0.059529
213	0.059525
1786	0.059507
1894	0.059506
1981	0.059506
1973	0.059501
7052	0.0595
9656	0.059493
6122	0.059489
1191	0.059487
9667	0.059487
1022	0.059482
5683	0.059478
7391	0.059472
6210	0.059472
65265	0.05947
9513	0.059468
9040	0.059468
373156	0.059466
10381	0.059461
4233	0.05946
5052	0.059454
10253	0.059454
1027	0.05945
7709	0.059448
3921	0.059448
81567	0.059447
4791	0.059446
1455	0.059445
7919	0.059443
81565	0.059435
6449	0.059434
2648	0.05943
23118	0.059408
23468	0.059407
10298	0.059404
55210	0.059403
613	0.059401
5976	0.059394
6605	0.059393
55758	0.059391
5686	0.059391
8626	0.05939
4172	0.059389
10016	0.059387
84445	0.059386
2275	0.059385
9532	0.05938
5424	0.059379
6780	0.059379
4601	0.059376
5770	0.059361
6428	0.05936
10131	0.059359
90933	0.059358
2035	0.059355
80306	0.05934
3836	0.059337
8683	0.059337
9020	0.059332
1856	0.059323
1876	0.059321
999	0.059317
55737	0.059316
50809	0.059315
3939	0.059312
7046	0.059311
830	0.059311
10049	0.059309
6143	0.059307
5110	0.059304
10006	0.059302
84294	0.0593
65979	0.059299
7185	0.059296
9131	0.059295
9657	0.059293
10713	0.059284
5859	0.059282
7525	0.059277
1975	0.059271
5094	0.05927
51428	0.059262
285753	0.059262
10109	0.059261
5728	0.059261
55898	0.059257
4350	0.059257
1495	0.059256
57520	0.059254
8554	0.059253
3032	0.059252
9045	0.05925
8445	0.059246
6176	0.059245
4287	0.059244
6929	0.059243
200081	0.059238
7536	0.059233
5757	0.05923
2869	0.059226
7184	0.059217
1759	0.059211
54386	0.059206
6168	0.059206
2175	0.059204
8467	0.059199
6175	0.059195
2810	0.059194
6279	0.059193
51726	0.059193
9063	0.059192
2197	0.059192
9343	0.059191
6654	0.05919
84612	0.059187
6141	0.059186
7322	0.059177
2002	0.059176
5339	0.059175
7311	0.05917
1977	0.059169
3550	0.059161
10189	0.059159
6256	0.059157
11127	0.059153
7112	0.059145
5782	0.059144
9967	0.059143
5216	0.059142
81876	0.05914
23408	0.059137
10413	0.059134
3188	0.059134
7791	0.059133
5129	0.059133
6128	0.05913
5144	0.059126
11200	0.059124
7468	0.059123
396	0.059115
3065	0.059115
8850	0.059113
4641	0.059113
10188	0.059109
699	0.059104
8894	0.059099
4035	0.059098
2059	0.059097
6908	0.059093
4175	0.059092
5887	0.059089
6144	0.059084
10539	0.059081
5597	0.059068
3646	0.059068
667	0.059064
7205	0.059062
373	0.059062
7704	0.05906
3306	0.059052
7879	0.059051
6919	0.059042
54801	0.05904
6840	0.059037
3980	0.059029
8651	0.059027
55660	0.059019
26003	0.059018
9636	0.059014
1500	0.059013
2923	0.059011
55791	0.059011
5127	0.05901
26260	0.059006
10097	0.059005
3654	0.059001
2934	0.059
6201	0.058997
7067	0.058994
7020	0.058994
4085	0.058992
1820	0.05899
8576	0.058987
23	0.058987
3164	0.058984
689	0.058983
8725	0.058978
10211	0.058976
4804	0.058976
3983	0.05897
4800	0.058968
2931	0.058967
8161	0.058966
871	0.058963
596	0.058963
5685	0.058961
2289	0.058961
8204	0.058961
3396	0.058958
1453	0.058949
7175	0.058949
8175	0.058941
4152	0.058941
6742	0.058937
1503	0.058936
26043	0.058935
8767	0.058935
26097	0.058935
7812	0.058933
8498	0.058931
10294	0.058921
8665	0.058918
26578	0.058917
11100	0.058917
1969	0.058916
506	0.058915
919	0.058913
3845	0.05891
23019	0.058907
55257	0.058906
83737	0.058905
3376	0.058903
1656	0.058902
163	0.058901
5292	0.058893
3799	0.058888
27043	0.058888
1021	0.058888
10454	0.058886
3831	0.058883
226	0.058883
8481	0.058882
7251	0.058881
9149	0.058872
6615	0.058871
9958	0.05887
55705	0.058868
10069	0.058861
