# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
1	1	8.10527997456	-	3.63e-03	GO:0032361	pyridoxal phosphate catabolic process	BP
1	1	8.10527997456	-	3.63e-03	GO:0010021	amylopectin biosynthetic process	BP
1	1	8.10527997456	-	3.63e-03	GO:2000486	negative regulation of glutamine transport	BP
1	1	8.10527997456	-	3.63e-03	GO:0000097	sulfur amino acid biosynthetic process	BP
1	1	8.10527997456	-	3.63e-03	GO:1904651	positive regulation of fat cell apoptotic process	BP
1	1	8.10527997456	-	3.63e-03	GO:0036399	TCR signalosome assembly	BP
1	1	8.10527997456	-	3.63e-03	GO:0032814	regulation of natural killer cell activation	BP
1	1	8.10527997456	-	3.63e-03	GO:0060587	regulation of lipoprotein lipid oxidation	BP
1	1	8.10527997456	-	3.63e-03	GO:0051838	cytolysis by host of symbiont cells	BP
1	1	8.10527997456	-	3.63e-03	GO:0048241	epinephrine transport	BP
1	1	8.10527997456	-	3.63e-03	GO:0071298	cellular response to L-ascorbic acid	BP
1	1	8.10527997456	-	3.63e-03	GO:0004508	steroid 17-alpha-monooxygenase activity	MF
1	1	8.10527997456	-	3.63e-03	GO:0047442	17-alpha-hydroxyprogesterone aldolase activity	MF
1	1	8.10527997456	-	3.63e-03	GO:0017172	cysteine dioxygenase activity	MF
1	2	7.10527997456	-	3.63e-03	GO:0044381	glucose import in response to insulin stimulus	BP
1	2	7.10527997456	-	7.25e-03	GO:0021681	cerebellar granular layer development	BP
1	2	7.10527997456	-	7.25e-03	GO:0098868	bone growth	BP
1	2	7.10527997456	-	7.25e-03	GO:1901374	acetate ester transport	BP
1	2	7.10527997456	-	7.25e-03	GO:0071624	positive regulation of granulocyte chemotaxis	BP
1	2	7.10527997456	-	7.25e-03	GO:0072604	interleukin-6 secretion	BP
1	2	7.10527997456	-	7.25e-03	GO:0090218	positive regulation of lipid kinase activity	BP
1	2	7.10527997456	-	7.25e-03	GO:0032817	regulation of natural killer cell proliferation	BP
1	2	7.10527997456	-	7.25e-03	GO:0032615	interleukin-12 production	BP
1	2	7.10527997456	-	7.25e-03	GO:1990051	activation of protein kinase C activity	BP
1	2	7.10527997456	-	7.25e-03	GO:0042412	taurine biosynthetic process	BP
1	2	7.10527997456	-	7.25e-03	GO:0006525	arginine metabolic process	BP
1	2	7.10527997456	-	7.25e-03	GO:0031247	actin rod assembly	BP
1	2	7.10527997456	-	7.25e-03	GO:0019516	lactate oxidation	BP
1	2	7.10527997456	-	3.63e-03	GO:0004458	D-lactate dehydrogenase (cytochrome) activity	MF
1	2	7.10527997456	-	7.25e-03	GO:0030366	molybdopterin synthase activity	MF
1	2	7.10527997456	-	7.25e-03	GO:0033883	pyridoxal phosphatase activity	MF
1	2	7.10527997456	-	7.25e-03	GO:0051990	(R)-2-hydroxyglutarate dehydrogenase activity	MF
1	2	7.10527997456	-	7.25e-03	GO:0004053	arginase activity	MF
1	2	7.10527997456	-	7.25e-03	GO:0097003	adipokinetic hormone receptor activity	MF
1	2	7.10527997456	-	7.25e-03	GO:0047322	[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity	MF
1	2	7.10527997456	-	7.25e-03	GO:0050405	[acetyl-CoA carboxylase] kinase activity	MF
2	6	6.52031747384	-	1.92e-04	GO:0033210	leptin-mediated signaling pathway	BP
1	3	6.52031747384	-	3.63e-03	GO:0042269	regulation of natural killer cell mediated cytotoxicity	BP
1	3	6.52031747384	-	7.25e-03	GO:0002803	positive regulation of antibacterial peptide production	BP
1	3	6.52031747384	-	7.25e-03	GO:2000479	regulation of cAMP-dependent protein kinase activity	BP
1	3	6.52031747384	-	7.25e-03	GO:0010454	negative regulation of cell fate commitment	BP
1	3	6.52031747384	-	1.09e-02	GO:0015874	norepinephrine transport	BP
1	3	6.52031747384	-	1.09e-02	GO:2000366	positive regulation of STAT protein import into nucleus	BP
1	3	6.52031747384	-	1.09e-02	GO:0006114	glycerol biosynthetic process	BP
1	3	6.52031747384	-	1.09e-02	GO:0019448	L-cysteine catabolic process	BP
1	3	6.52031747384	-	1.09e-02	GO:0070093	negative regulation of glucagon secretion	BP
1	3	6.52031747384	-	1.09e-02	GO:0001936	regulation of endothelial cell proliferation	BP
1	3	6.52031747384	-	1.09e-02	GO:0060480	lung goblet cell differentiation	BP
