# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
2	2	5.78335187967	-	3.28e-04	GO:0098868	bone growth	BP
2	2	5.78335187967	-	3.28e-04	GO:0090218	positive regulation of lipid kinase activity	BP
2	2	5.78335187967	-	3.28e-04	GO:0032615	interleukin-12 production	BP
2	2	5.78335187967	-	3.28e-04	GO:0005986	sucrose biosynthetic process	BP
2	2	5.78335187967	-	3.28e-04	GO:0038188	cholecystokinin signaling pathway	BP
1	1	5.78335187967	-	1.82e-02	GO:2000646	positive regulation of receptor catabolic process	BP
1	1	5.78335187967	-	1.82e-02	GO:0086055	Purkinje myocyte to ventricular cardiac muscle cell communication by electrical coupling	BP
1	1	5.78335187967	-	1.82e-02	GO:0086054	bundle of His cell to Purkinje myocyte communication by electrical coupling	BP
1	1	5.78335187967	-	1.82e-02	GO:0003174	mitral valve development	BP
1	1	5.78335187967	-	1.82e-02	GO:0061582	intestinal epithelial cell migration	BP
1	1	5.78335187967	-	1.82e-02	GO:0098906	regulation of Purkinje myocyte action potential	BP
1	1	5.78335187967	-	1.82e-02	GO:0003284	septum primum development	BP
1	1	5.78335187967	-	1.82e-02	GO:0032361	pyridoxal phosphate catabolic process	BP
1	1	5.78335187967	-	1.82e-02	GO:1904206	positive regulation of skeletal muscle hypertrophy	BP
1	1	5.78335187967	-	1.82e-02	GO:0010021	amylopectin biosynthetic process	BP
1	1	5.78335187967	-	1.82e-02	GO:0043610	regulation of carbohydrate utilization	BP
1	1	5.78335187967	-	1.82e-02	GO:1904075	positive regulation of trophectodermal cell proliferation	BP
1	1	5.78335187967	-	1.82e-02	GO:0002840	regulation of T cell mediated immune response to tumor cell	BP
1	1	5.78335187967	-	1.82e-02	GO:0035711	T-helper 1 cell activation	BP
1	1	5.78335187967	-	1.82e-02	GO:2000486	negative regulation of glutamine transport	BP
1	1	5.78335187967	-	1.82e-02	GO:0043371	negative regulation of CD4-positive, alpha-beta T cell differentiation	BP
1	1	5.78335187967	-	1.82e-02	GO:0032072	regulation of restriction endodeoxyribonuclease activity	BP
1	1	5.78335187967	-	1.82e-02	GO:0000097	sulfur amino acid biosynthetic process	BP
1	1	5.78335187967	-	1.82e-02	GO:0033028	myeloid cell apoptotic process	BP
1	1	5.78335187967	-	1.82e-02	GO:0006055	CMP-N-acetylneuraminate biosynthetic process	BP
1	1	5.78335187967	-	1.82e-02	GO:1904213	negative regulation of iodide transmembrane transport	BP
1	1	5.78335187967	-	1.82e-02	GO:1990774	tumor necrosis factor secretion	BP
1	1	5.78335187967	-	1.82e-02	GO:1900133	regulation of renin secretion into blood stream	BP
1	1	5.78335187967	-	1.82e-02	GO:1904651	positive regulation of fat cell apoptotic process	BP
1	1	5.78335187967	-	1.82e-02	GO:0060709	glycogen cell differentiation involved in embryonic placenta development	BP
1	1	5.78335187967	-	1.82e-02	GO:0036399	TCR signalosome assembly	BP
1	1	5.78335187967	-	1.82e-02	GO:1905045	negative regulation of Schwann cell proliferation involved in axon regeneration	BP
1	1	5.78335187967	-	1.82e-02	GO:2000655	negative regulation of cellular response to testosterone stimulus	BP
1	1	5.78335187967	-	1.82e-02	GO:0014896	muscle hypertrophy	BP
