# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
1	1	7.64061170756	-	5.01e-03	GO:0032361	pyridoxal phosphate catabolic process	BP
1	1	7.64061170756	-	5.01e-03	GO:0010021	amylopectin biosynthetic process	BP
1	1	7.64061170756	-	5.01e-03	GO:2000486	negative regulation of glutamine transport	BP
1	1	7.64061170756	-	5.01e-03	GO:0000097	sulfur amino acid biosynthetic process	BP
1	1	7.64061170756	-	5.01e-03	GO:1904651	positive regulation of fat cell apoptotic process	BP
1	1	7.64061170756	-	5.01e-03	GO:0036399	TCR signalosome assembly	BP
1	1	7.64061170756	-	5.01e-03	GO:0032814	regulation of natural killer cell activation	BP
1	1	7.64061170756	-	5.01e-03	GO:0060587	regulation of lipoprotein lipid oxidation	BP
1	1	7.64061170756	-	5.01e-03	GO:0051838	cytolysis by host of symbiont cells	BP
1	1	7.64061170756	-	5.01e-03	GO:0098968	neurotransmitter receptor transport postsynaptic membrane to endosome	BP
1	1	7.64061170756	-	5.01e-03	GO:0035491	positive regulation of leukotriene production involved in inflammatory response	BP
1	1	7.64061170756	-	5.01e-03	GO:0048241	epinephrine transport	BP
1	1	7.64061170756	-	5.01e-03	GO:0071298	cellular response to L-ascorbic acid	BP
1	1	7.64061170756	-	5.01e-03	GO:0004508	steroid 17-alpha-monooxygenase activity	MF
1	1	7.64061170756	-	5.01e-03	GO:0047442	17-alpha-hydroxyprogesterone aldolase activity	MF
1	1	7.64061170756	-	5.01e-03	GO:0017172	cysteine dioxygenase activity	MF
1	1	7.64061170756	-	5.01e-03	GO:0061609	fructose-1-phosphate aldolase activity	MF
1	1	7.64061170756	-	5.01e-03	GO:0016430	tRNA (adenine-N6-)-methyltransferase activity	MF
1	2	6.64061170756	-	5.01e-03	GO:0044381	glucose import in response to insulin stimulus	BP
1	2	6.64061170756	-	1.00e-02	GO:0021681	cerebellar granular layer development	BP
1	2	6.64061170756	-	1.00e-02	GO:0098868	bone growth	BP
1	2	6.64061170756	-	1.00e-02	GO:0006116	NADH oxidation	BP
1	2	6.64061170756	-	1.00e-02	GO:1901374	acetate ester transport	BP
1	2	6.64061170756	-	1.00e-02	GO:0071624	positive regulation of granulocyte chemotaxis	BP
1	2	6.64061170756	-	1.00e-02	GO:0072604	interleukin-6 secretion	BP
1	2	6.64061170756	-	1.00e-02	GO:0090218	positive regulation of lipid kinase activity	BP
1	2	6.64061170756	-	1.00e-02	GO:0032817	regulation of natural killer cell proliferation	BP
1	2	6.64061170756	-	1.00e-02	GO:0032615	interleukin-12 production	BP
1	2	6.64061170756	-	1.00e-02	GO:0001300	chronological cell aging	BP
1	2	6.64061170756	-	1.00e-02	GO:0005986	sucrose biosynthetic process	BP
1	2	6.64061170756	-	1.00e-02	GO:2000098	negative regulation of smooth muscle cell-matrix adhesion	BP
1	2	6.64061170756	-	1.00e-02	GO:1990051	activation of protein kinase C activity	BP
1	2	6.64061170756	-	1.00e-02	GO:0042412	taurine biosynthetic process	BP
1	2	6.64061170756	-	1.00e-02	GO:0006525	arginine metabolic process	BP
1	2	6.64061170756	-	1.00e-02	GO:0031247	actin rod assembly	BP
1	2	6.64061170756	-	1.00e-02	GO:0019516	lactate oxidation	BP
1	2	6.64061170756	-	1.00e-02	GO:0097111	endoplasmic reticulum-Golgi intermediate compartment organization	BP
1	2	6.64061170756	-	5.01e-03	GO:0004458	D-lactate dehydrogenase (cytochrome) activity	MF
1	2	6.64061170756	-	1.00e-02	GO:0030366	molybdopterin synthase activity	MF
1	2	6.64061170756	-	1.00e-02	GO:0033883	pyridoxal phosphatase activity	MF
1	2	6.64061170756	-	1.00e-02	GO:0051990	(R)-2-hydroxyglutarate dehydrogenase activity	MF
1	2	6.64061170756	-	1.00e-02	GO:0004053	arginase activity	MF
