# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
11	11	4.32077599163	-	4.56e-15	GO:0060968	regulation of gene silencing	BP
3	3	4.32077599163	-	1.25e-04	GO:0034776	response to histamine	BP
3	3	4.32077599163	-	1.25e-04	GO:1903551	regulation of extracellular exosome assembly	BP
3	3	4.32077599163	-	1.25e-04	GO:0071475	cellular hyperosmotic salinity response	BP
3	3	4.32077599163	-	1.25e-04	GO:0007176	regulation of epidermal growth factor-activated receptor activity	BP
3	3	4.32077599163	-	1.25e-04	GO:0061198	fungiform papilla formation	BP
3	3	4.32077599163	-	1.25e-04	GO:0002265	astrocyte activation involved in immune response	BP
3	3	4.32077599163	-	1.25e-04	GO:0018076	N-terminal peptidyl-lysine acetylation	BP
3	3	4.32077599163	-	1.25e-04	GO:0031281	positive regulation of cyclase activity	BP
2	2	4.32077599163	-	2.50e-03	GO:1905663	positive regulation of telomerase RNA reverse transcriptase activity	BP
2	2	4.32077599163	-	2.50e-03	GO:0002032	desensitization of G-protein coupled receptor protein signaling pathway by arrestin	BP
2	2	4.32077599163	-	2.50e-03	GO:0032071	regulation of endodeoxyribonuclease activity	BP
2	2	4.32077599163	-	2.50e-03	GO:0061857	endoplasmic reticulum stress-induced pre-emptive quality control	BP
2	2	4.32077599163	-	2.50e-03	GO:0051563	smooth endoplasmic reticulum calcium ion homeostasis	BP
2	2	4.32077599163	-	2.50e-03	GO:0071174	mitotic spindle checkpoint	BP
2	2	4.32077599163	-	2.50e-03	GO:1905366	negative regulation of intralumenal vesicle formation	BP
2	2	4.32077599163	-	2.50e-03	GO:1903894	regulation of IRE1-mediated unfolded protein response	BP
2	2	4.32077599163	-	2.50e-03	GO:0060632	regulation of microtubule-based movement	BP
2	2	4.32077599163	-	2.50e-03	GO:0070256	negative regulation of mucus secretion	BP
2	2	4.32077599163	-	2.50e-03	GO:0046098	guanine metabolic process	BP
2	2	4.32077599163	-	2.50e-03	GO:0032416	negative regulation of sodium:proton antiporter activity	BP
2	2	4.32077599163	-	2.50e-03	GO:0061308	cardiac neural crest cell development involved in heart development	BP
2	2	4.32077599163	-	2.50e-03	GO:0090035	positive regulation of chaperone-mediated protein complex assembly	BP
2	2	4.32077599163	-	2.50e-03	GO:0038179	neurotrophin signaling pathway	BP
2	2	4.32077599163	-	2.50e-03	GO:0032305	positive regulation of icosanoid secretion	BP
2	2	4.32077599163	-	2.50e-03	GO:0048340	paraxial mesoderm morphogenesis	BP
2	2	4.32077599163	-	2.50e-03	GO:0003057	regulation of the force of heart contraction by chemical signal	BP
2	2	4.32077599163	-	2.50e-03	GO:1905448	positive regulation of mitochondrial ATP synthesis coupled electron transport	BP
2	2	4.32077599163	-	2.50e-03	GO:0042323	negative regulation of circadian sleep/wake cycle, non-REM sleep	BP
2	2	4.32077599163	-	2.50e-03	GO:0090325	regulation of locomotion involved in locomotory behavior	BP
2	2	4.32077599163	-	2.50e-03	GO:0007070	negative regulation of transcription from RNA polymerase II promoter during mitotic cell cycle	BP
2	2	4.32077599163	-	2.50e-03	GO:0046960	sensitization	BP
2	2	4.32077599163	-	2.50e-03	GO:0006925	inflammatory cell apoptotic process	BP
2	2	4.32077599163	-	2.50e-03	GO:0035728	response to hepatocyte growth factor	BP
2	2	4.32077599163	-	2.50e-03	GO:0086098	angiotensin-activated signaling pathway involved in heart process	BP
2	2	4.32077599163	-	2.50e-03	GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate	BP
1	1	4.32077599163	-	5.00e-02	GO:0060268	negative regulation of respiratory burst	BP
1	1	4.32077599163	-	5.00e-02	GO:0099641	anterograde axonal protein transport	BP
1	1	4.32077599163	-	5.00e-02	GO:0090343	positive regulation of cell aging	BP
1	1	4.32077599163	-	5.00e-02	GO:1903538	regulation of meiotic cell cycle process involved in oocyte maturation	BP
1	1	4.32077599163	-	5.00e-02	GO:0002333	transitional one stage B cell differentiation	BP
1	1	4.32077599163	-	5.00e-02	GO:0050812	regulation of acyl-CoA biosynthetic process	BP
1	1	4.32077599163	-	5.00e-02	GO:1902583	multi-organism intracellular transport	BP
1	1	4.32077599163	-	5.00e-02	GO:0007344	pronuclear fusion	BP
1	1	4.32077599163	-	5.00e-02	GO:2000646	positive regulation of receptor catabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:1904722	positive regulation of mRNA endonucleolytic cleavage involved in unfolded protein response	BP
1	1	4.32077599163	-	5.00e-02	GO:0051232	meiotic spindle elongation	BP
1	1	4.32077599163	-	5.00e-02	GO:0046824	positive regulation of nucleocytoplasmic transport	BP
1	1	4.32077599163	-	5.00e-02	GO:0019676	ammonia assimilation cycle	BP
1	1	4.32077599163	-	5.00e-02	GO:0061326	renal tubule development	BP
1	1	4.32077599163	-	5.00e-02	GO:0061324	canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation	BP
1	1	4.32077599163	-	5.00e-02	GO:1903286	regulation of potassium ion import	BP
1	1	4.32077599163	-	5.00e-02	GO:1903285	positive regulation of hydrogen peroxide catabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:1903284	positive regulation of glutathione peroxidase activity	BP
1	1	4.32077599163	-	5.00e-02	GO:0002371	dendritic cell cytokine production	BP
1	1	4.32077599163	-	5.00e-02	GO:0050857	positive regulation of antigen receptor-mediated signaling pathway	BP
1	1	4.32077599163	-	5.00e-02	GO:2001229	negative regulation of response to gamma radiation	BP
1	1	4.32077599163	-	5.00e-02	GO:0098970	postsynaptic neurotransmitter receptor diffusion trapping	BP
1	1	4.32077599163	-	5.00e-02	GO:1904764	chaperone-mediated autophagy translocation complex disassembly	BP
1	1	4.32077599163	-	5.00e-02	GO:1903007	positive regulation of Lys63-specific deubiquitinase activity	BP
1	1	4.32077599163	-	5.00e-02	GO:0098942	retrograde trans-synaptic signaling by trans-synaptic protein complex	BP
1	1	4.32077599163	-	5.00e-02	GO:0000053	argininosuccinate metabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:0010522	regulation of calcium ion transport into cytosol	BP
1	1	4.32077599163	-	5.00e-02	GO:0051148	negative regulation of muscle cell differentiation	BP
1	1	4.32077599163	-	5.00e-02	GO:0021852	pyramidal neuron migration	BP
1	1	4.32077599163	-	5.00e-02	GO:0070447	positive regulation of oligodendrocyte progenitor proliferation	BP
1	1	4.32077599163	-	5.00e-02	GO:0034635	glutathione transport	BP
1	1	4.32077599163	-	5.00e-02	GO:0090222	centrosome-templated microtubule nucleation	BP
1	1	4.32077599163	-	5.00e-02	GO:0031662	positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G2/M transition of mitotic cell cycle	BP
1	1	4.32077599163	-	5.00e-02	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	BP
1	1	4.32077599163	-	5.00e-02	GO:1904206	positive regulation of skeletal muscle hypertrophy	BP
1	1	4.32077599163	-	5.00e-02	GO:2000814	positive regulation of barbed-end actin filament capping	BP
1	1	4.32077599163	-	5.00e-02	GO:0033182	regulation of histone ubiquitination	BP
1	1	4.32077599163	-	5.00e-02	GO:0033184	positive regulation of histone ubiquitination	BP
1	1	4.32077599163	-	5.00e-02	GO:0031056	regulation of histone modification	BP
1	1	4.32077599163	-	5.00e-02	GO:0031058	positive regulation of histone modification	BP
1	1	4.32077599163	-	5.00e-02	GO:1901206	positive regulation of adrenergic receptor signaling pathway involved in heart process	BP
1	1	4.32077599163	-	5.00e-02	GO:0043610	regulation of carbohydrate utilization	BP
1	1	4.32077599163	-	5.00e-02	GO:0003136	negative regulation of heart induction by canonical Wnt signaling pathway	BP
1	1	4.32077599163	-	5.00e-02	GO:0061736	engulfment of target by autophagosome	BP
1	1	4.32077599163	-	5.00e-02	GO:1990859	cellular response to endothelin	BP
1	1	4.32077599163	-	5.00e-02	GO:1903626	positive regulation of DNA catabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:0002842	positive regulation of T cell mediated immune response to tumor cell	BP
1	1	4.32077599163	-	5.00e-02	GO:1905875	negative regulation of postsynaptic density organization	BP
1	1	4.32077599163	-	5.00e-02	GO:1905873	positive regulation of protein localization to cell leading edge	BP
1	1	4.32077599163	-	5.00e-02	GO:0035037	sperm entry	BP
1	1	4.32077599163	-	5.00e-02	GO:0032077	positive regulation of deoxyribonuclease activity	BP
1	1	4.32077599163	-	5.00e-02	GO:1904404	response to formaldehyde	BP
1	1	4.32077599163	-	5.00e-02	GO:0090096	positive regulation of metanephric cap mesenchymal cell proliferation	BP
1	1	4.32077599163	-	5.00e-02	GO:0032244	positive regulation of nucleoside transport	BP
1	1	4.32077599163	-	5.00e-02	GO:1902396	protein localization to bicellular tight junction	BP
1	1	4.32077599163	-	5.00e-02	GO:1904828	positive regulation of hydrogen sulfide biosynthetic process	BP
1	1	4.32077599163	-	5.00e-02	GO:1990962	drug transport across blood-brain barrier	BP
1	1	4.32077599163	-	5.00e-02	GO:1990963	establishment of blood-retinal barrier	BP
1	1	4.32077599163	-	5.00e-02	GO:1904213	negative regulation of iodide transmembrane transport	BP
1	1	4.32077599163	-	5.00e-02	GO:1904397	negative regulation of neuromuscular junction development	BP
1	1	4.32077599163	-	5.00e-02	GO:1904797	negative regulation of core promoter binding	BP
1	1	4.32077599163	-	5.00e-02	GO:1904792	positive regulation of shelterin complex assembly	BP
1	1	4.32077599163	-	5.00e-02	GO:1904793	regulation of euchromatin binding	BP
1	1	4.32077599163	-	5.00e-02	GO:0006157	deoxyadenosine catabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:0097698	telomere maintenance via base-excision repair	BP
1	1	4.32077599163	-	5.00e-02	GO:0051249	regulation of lymphocyte activation	BP
1	1	4.32077599163	-	5.00e-02	GO:0010768	negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage	BP
1	1	4.32077599163	-	5.00e-02	GO:0060709	glycogen cell differentiation involved in embryonic placenta development	BP
1	1	4.32077599163	-	5.00e-02	GO:1903376	regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	BP
1	1	4.32077599163	-	5.00e-02	GO:0006948	induction by virus of host cell-cell fusion	BP
1	1	4.32077599163	-	5.00e-02	GO:1905000	regulation of membrane repolarization during atrial cardiac muscle cell action potential	BP
1	1	4.32077599163	-	5.00e-02	GO:0071301	cellular response to vitamin B1	BP
1	1	4.32077599163	-	5.00e-02	GO:0033231	carbohydrate export	BP
1	1	4.32077599163	-	5.00e-02	GO:0006117	acetaldehyde metabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:0090128	regulation of synapse maturation	BP
1	1	4.32077599163	-	5.00e-02	GO:0006638	neutral lipid metabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:0097291	renal phosphate ion absorption	BP
1	1	4.32077599163	-	5.00e-02	GO:0019089	transmission of virus	BP
1	1	4.32077599163	-	5.00e-02	GO:2000655	negative regulation of cellular response to testosterone stimulus	BP
1	1	4.32077599163	-	5.00e-02	GO:2000657	negative regulation of apolipoprotein binding	BP
1	1	4.32077599163	-	5.00e-02	GO:0045924	regulation of female receptivity	BP
1	1	4.32077599163	-	5.00e-02	GO:0048291	isotype switching to IgG isotypes	BP
1	1	4.32077599163	-	5.00e-02	GO:0043402	glucocorticoid mediated signaling pathway	BP
1	1	4.32077599163	-	5.00e-02	GO:0072431	signal transduction involved in mitotic G1 DNA damage checkpoint	BP
1	1	4.32077599163	-	5.00e-02	GO:0002363	alpha-beta T cell lineage commitment	BP
1	1	4.32077599163	-	5.00e-02	GO:0002368	B cell cytokine production	BP
1	1	4.32077599163	-	5.00e-02	GO:0036211	protein modification process	BP
1	1	4.32077599163	-	5.00e-02	GO:0099551	trans-synaptic signaling by neuropeptide, modulating synaptic transmission	BP
1	1	4.32077599163	-	5.00e-02	GO:0072389	flavin adenine dinucleotide catabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:0072382	minus-end-directed vesicle transport along microtubule	BP
1	1	4.32077599163	-	5.00e-02	GO:0072386	plus-end-directed organelle transport along microtubule	BP
1	1	4.32077599163	-	5.00e-02	GO:0090210	regulation of establishment of blood-brain barrier	BP
1	1	4.32077599163	-	5.00e-02	GO:2000081	positive regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation	BP
1	1	4.32077599163	-	5.00e-02	GO:0002502	peptide antigen assembly with MHC class I protein complex	BP
1	1	4.32077599163	-	5.00e-02	GO:1904914	negative regulation of establishment of macromolecular complex localization to telomere	BP
1	1	4.32077599163	-	5.00e-02	GO:1904911	negative regulation of establishment of RNA localization to telomere	BP
1	1	4.32077599163	-	5.00e-02	GO:0035789	metanephric mesenchymal cell migration	BP
1	1	4.32077599163	-	5.00e-02	GO:0035437	maintenance of protein localization in endoplasmic reticulum	BP
1	1	4.32077599163	-	5.00e-02	GO:1903755	positive regulation of SUMO transferase activity	BP
1	1	4.32077599163	-	5.00e-02	GO:0051171	regulation of nitrogen compound metabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:0018192	enzyme active site formation via cysteine modification to L-cysteine persulfide	BP
1	1	4.32077599163	-	5.00e-02	GO:0001998	angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure	BP
1	1	4.32077599163	-	5.00e-02	GO:0009992	cellular water homeostasis	BP
1	1	4.32077599163	-	5.00e-02	GO:0014038	regulation of Schwann cell differentiation	BP
1	1	4.32077599163	-	5.00e-02	GO:1903919	negative regulation of actin filament severing	BP
1	1	4.32077599163	-	5.00e-02	GO:0043060	meiotic metaphase I plate congression	BP
1	1	4.32077599163	-	5.00e-02	GO:0046680	response to DDT	BP
1	1	4.32077599163	-	5.00e-02	GO:0043603	cellular amide metabolic process	BP
1	1	4.32077599163	-	5.00e-02	GO:0046725	negative regulation by virus of viral protein levels in host cell	BP
1	1	4.32077599163	-	5.00e-02	GO:1903897	regulation of PERK-mediated unfolded protein response	BP
1	1	4.32077599163	-	5.00e-02	GO:1903891	regulation of ATF6-mediated unfolded protein response	BP
1	1	4.32077599163	-	5.00e-02	GO:0072428	signal transduction involved in intra-S DNA damage checkpoint	BP
1	1	4.32077599163	-	5.00e-02	GO:0038042	dimeric G-protein coupled receptor signaling pathway	BP
1	1	4.32077599163	-	5.00e-02	GO:1901557	response to fenofibrate	BP
1	1	4.32077599163	-	5.00e-02	GO:0072308	negative regulation of metanephric nephron tubule epithelial cell differentiation	BP
1	1	4.32077599163	-	5.00e-02	GO:0061885	positive regulation of mini excitatory postsynaptic potential	BP
1	1	4.32077599163	-	5.00e-02	GO:0051511	negative regulation of unidimensional cell growth	BP
1	1	4.32077599163	-	5.00e-02	GO:2000003	positive regulation of DNA damage checkpoint	BP
