# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
15	15	0.999895225314	-	6.06e-05	GO:0007099	centriole replication	BP
22	22	0.999895225314	-	4.69e-07	GO:0000717	nucleotide-excision repair, DNA duplex unwinding	BP
11	11	0.999895225314	-	9.73e-04	GO:0060968	regulation of gene silencing	BP
11	11	0.999895225314	-	9.73e-04	GO:0032786	positive regulation of DNA-templated transcription, elongation	BP
11	11	0.999895225314	-	9.73e-04	GO:0010390	histone monoubiquitination	BP
11	11	0.999895225314	-	9.73e-04	GO:1901653	cellular response to peptide	BP
11	11	0.999895225314	-	9.73e-04	GO:0060544	regulation of necroptotic process	BP
11	11	0.999895225314	-	9.73e-04	GO:1903364	positive regulation of cellular protein catabolic process	BP
19	19	0.999895225314	-	3.77e-06	GO:0070064	proline-rich region binding	MF
11	11	0.999895225314	-	9.73e-04	GO:0035615	clathrin adaptor activity	MF
11	11	0.999895225314	-	9.73e-04	GO:0031996	thioesterase binding	MF
11	11	0.999895225314	-	9.73e-04	GO:0070411	I-SMAD binding	MF
32	32	0.999895225314	-	4.49e-10	GO:0006335	DNA replication-dependent nucleosome assembly	BP
29	29	0.999895225314	-	3.62e-09	GO:0006294	nucleotide-excision repair, preincision complex assembly	BP
23	23	0.999895225314	-	2.34e-07	GO:0000715	nucleotide-excision repair, DNA damage recognition	BP
21	21	0.999895225314	-	9.39e-07	GO:0006295	nucleotide-excision repair, DNA incision, 3'-to lesion	BP
21	21	0.999895225314	-	9.39e-07	GO:0006293	nucleotide-excision repair, preincision complex stabilization	BP
16	16	0.999895225314	-	3.03e-05	GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	BP
14	14	0.999895225314	-	1.21e-04	GO:0042026	protein refolding	BP
14	14	0.999895225314	-	1.21e-04	GO:1902187	negative regulation of viral release from host cell	BP
13	13	0.999895225314	-	2.43e-04	GO:1904668	positive regulation of ubiquitin protein ligase activity	BP
12	12	0.999895225314	-	4.86e-04	GO:0046710	GDP metabolic process	BP
12	12	0.999895225314	-	4.86e-04	GO:0097284	hepatocyte apoptotic process	BP
12	12	0.999895225314	-	4.86e-04	GO:0035518	histone H2A monoubiquitination	BP
12	12	0.999895225314	-	4.86e-04	GO:0045820	negative regulation of glycolytic process	BP
8	8	0.999895225314	-	7.80e-03	GO:0033523	histone H2B ubiquitination	BP
8	8	0.999895225314	-	7.80e-03	GO:0047497	mitochondrion transport along microtubule	BP
8	8	0.999895225314	-	7.80e-03	GO:0035148	tube formation	BP
8	8	0.999895225314	-	7.80e-03	GO:0033598	mammary gland epithelial cell proliferation	BP
8	8	0.999895225314	-	7.80e-03	GO:0071550	death-inducing signaling complex assembly	BP
8	8	0.999895225314	-	7.80e-03	GO:1990416	cellular response to brain-derived neurotrophic factor stimulus	BP
8	8	0.999895225314	-	7.80e-03	GO:0075713	establishment of integrated proviral latency	BP
8	8	0.999895225314	-	7.80e-03	GO:0030422	production of siRNA involved in RNA interference	BP
8	8	0.999895225314	-	7.80e-03	GO:0006975	DNA damage induced protein phosphorylation	BP
8	8	0.999895225314	-	7.80e-03	GO:0033129	positive regulation of histone phosphorylation	BP
8	8	0.999895225314	-	7.80e-03	GO:0016574	histone ubiquitination	BP
8	8	0.999895225314	-	7.80e-03	GO:0045830	positive regulation of isotype switching	BP
8	8	0.999895225314	-	7.80e-03	GO:0006610	ribosomal protein import into nucleus	BP
8	8	0.999895225314	-	7.80e-03	GO:0032872	regulation of stress-activated MAPK cascade	BP
8	8	0.999895225314	-	7.80e-03	GO:0007270	neuron-neuron synaptic transmission	BP
8	8	0.999895225314	-	7.80e-03	GO:1904871	positive regulation of protein localization to Cajal body	BP
8	8	0.999895225314	-	7.80e-03	GO:2000774	positive regulation of cellular senescence	BP
8	8	0.999895225314	-	7.80e-03	GO:0006002	fructose 6-phosphate metabolic process	BP
8	8	0.999895225314	-	7.80e-03	GO:0046784	viral mRNA export from host cell nucleus	BP
7	7	0.999895225314	-	1.56e-02	GO:2000641	regulation of early endosome to late endosome transport	BP
7	7	0.999895225314	-	1.56e-02	GO:0046826	negative regulation of protein export from nucleus	BP
7	7	0.999895225314	-	1.56e-02	GO:0071499	cellular response to laminar fluid shear stress	BP
7	7	0.999895225314	-	1.56e-02	GO:0019919	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine	BP
7	7	0.999895225314	-	1.56e-02	GO:0099565	chemical synaptic transmission, postsynaptic	BP
7	7	0.999895225314	-	1.56e-02	GO:0034340	response to type I interferon	BP
7	7	0.999895225314	-	1.56e-02	GO:0042921	glucocorticoid receptor signaling pathway	BP
7	7	0.999895225314	-	1.56e-02	GO:0016458	gene silencing	BP
7	7	0.999895225314	-	1.56e-02	GO:1903071	positive regulation of ER-associated ubiquitin-dependent protein catabolic process	BP
7	7	0.999895225314	-	1.56e-02	GO:0051988	regulation of attachment of spindle microtubules to kinetochore	BP
7	7	0.999895225314	-	1.56e-02	GO:0030953	astral microtubule organization	BP
7	7	0.999895225314	-	1.56e-02	GO:2001171	positive regulation of ATP biosynthetic process	BP
7	7	0.999895225314	-	1.56e-02	GO:0030388	fructose 1,6-bisphosphate metabolic process	BP
7	7	0.999895225314	-	1.56e-02	GO:0010918	positive regulation of mitochondrial membrane potential	BP
7	7	0.999895225314	-	1.56e-02	GO:1903599	positive regulation of autophagy of mitochondrion	BP
7	7	0.999895225314	-	1.56e-02	GO:0035520	monoubiquitinated protein deubiquitination	BP
7	7	0.999895225314	-	1.56e-02	GO:1903608	protein localization to cytoplasmic stress granule	BP
7	7	0.999895225314	-	1.56e-02	GO:0032873	negative regulation of stress-activated MAPK cascade	BP
7	7	0.999895225314	-	1.56e-02	GO:0043496	regulation of protein homodimerization activity	BP
7	7	0.999895225314	-	1.56e-02	GO:2000144	positive regulation of DNA-templated transcription, initiation	BP
7	7	0.999895225314	-	1.56e-02	GO:2000601	positive regulation of Arp2/3 complex-mediated actin nucleation	BP
6	6	0.999895225314	-	3.12e-02	GO:0048642	negative regulation of skeletal muscle tissue development	BP
6	6	0.999895225314	-	3.12e-02	GO:0051101	regulation of DNA binding	BP
6	6	0.999895225314	-	3.12e-02	GO:0051444	negative regulation of ubiquitin-protein transferase activity	BP
6	6	0.999895225314	-	3.12e-02	GO:0001553	luteinization	BP
6	6	0.999895225314	-	3.12e-02	GO:0090647	modulation of age-related behavioral decline	BP
6	6	0.999895225314	-	3.12e-02	GO:0070816	phosphorylation of RNA polymerase II C-terminal domain	BP
6	6	0.999895225314	-	3.12e-02	GO:0090166	Golgi disassembly	BP
