# num of genes	num of total genes	Log of odds ratio	P-value	Adjusted p-value	GO term ID	GO term name	GO type
11	11	4.32077599163	-	9.40e-11	GO:0060968	regulation of gene silencing	BP
3	3	4.32077599163	-	1.25e-04	GO:0045604	regulation of epidermal cell differentiation	BP
3	3	4.32077599163	-	1.25e-04	GO:0070141	response to UV-A	BP
3	3	4.32077599163	-	1.25e-04	GO:0001922	B-1 B cell homeostasis	BP
3	3	4.32077599163	-	1.25e-04	GO:0061198	fungiform papilla formation	BP
3	3	4.32077599163	-	1.25e-04	GO:0090063	positive regulation of microtubule nucleation	BP
3	3	4.32077599163	-	1.25e-04	GO:0018076	N-terminal peptidyl-lysine acetylation	BP
3	3	4.32077599163	-	1.25e-04	GO:0031281	positive regulation of cyclase activity	BP
3	3	4.32077599163	-	1.25e-04	GO:0070370	cellular heat acclimation	BP
2	2	4.32077599163	-	2.50e-03	GO:1905663	positive regulation of telomerase RNA reverse transcriptase activity	BP
2	2	4.32077599163	-	2.50e-03	GO:0032071	regulation of endodeoxyribonuclease activity	BP
2	2	4.32077599163	-	2.50e-03	GO:1902530	positive regulation of protein linear polyubiquitination	BP
2	2	4.32077599163	-	2.50e-03	GO:0051563	smooth endoplasmic reticulum calcium ion homeostasis	BP
2	2	4.32077599163	-	2.50e-03	GO:0046166	glyceraldehyde-3-phosphate biosynthetic process	BP
2	2	4.32077599163	-	2.50e-03	GO:0032916	positive regulation of transforming growth factor beta3 production	BP
2	2	4.32077599163	-	2.50e-03	GO:1903894	regulation of IRE1-mediated unfolded protein response	BP
2	2	4.32077599163	-	2.50e-03	GO:0048145	regulation of fibroblast proliferation	BP
2	2	4.32077599163	-	2.50e-03	GO:0060632	regulation of microtubule-based movement	BP
2	2	4.32077599163	-	2.50e-03	GO:0035408	histone H3-T6 phosphorylation	BP
2	2	4.32077599163	-	2.50e-03	GO:0061308	cardiac neural crest cell development involved in heart development	BP
2	2	4.32077599163	-	2.50e-03	GO:0090035	positive regulation of chaperone-mediated protein complex assembly	BP
2	2	4.32077599163	-	2.50e-03	GO:0048340	paraxial mesoderm morphogenesis	BP
